Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Mohamed Dräger,Paderborn,26, D(R)  ,16(2),1458,3,0.8,34.2,77.6,0.3,2.2,0,6.49
Leandro Barreiro,Mainz,23, DMC  ,11(7),940,2,0.3,19.8,76.8,0.1,1.2,0,6.48
Streli Mamba,Paderborn,28," AM(R),FW  ",18(6),1528,2,0.4,11,76,0,0.1,0,6.46
Jean-Philippe Mateta,Mainz,25, FW  ,12(6),1057,1,0.3,11.1,64.8,0,0.1,0,6.46
Niklas Stark,Hertha Berlin,27," D(C),DMC  ",20(1),1736,0,0.2,42,82.4,0,3.1,0,6.46
Victor Sá,Wolfsburg,28, AM(CLR)  ,18(14),1631,2,0.4,12.6,76,0.2,0.1,0,6.46
Daniel Ginczek,Wolfsburg,31," AM(R),FW  ",9(9),770,1,0.5,10.9,66.3,0.1,0.3,0.1,6.45
Markus Suttner,Fortuna Duesseldorf,35," D(CL),M(L)  ",16(5),1340,1,0.7,31.8,75.7,0.5,3.3,0,6.45
Anthony Ujah,Union Berlin,32, FW  ,10(14),947,2,0.5,11,57.8,0,0.2,0,6.45
Kwon Chang-Hoon,Freiburg,28, AM(CR)  ,6(17),667,0,0.6,10.8,74.3,0.2,0.7,0,6.44
Edimilson Fernandes,Mainz,26," D(C),M(CR)  ",18(6),1489,0,0.3,28.5,87,0.1,1.5,0,6.43
Laurent Jans,Paderborn,30, D(LR)  ,19(3),1579,1,0.5,29.3,72.2,0.4,2,0,6.42
Benno Schmitz,FC Koln,28, D(CLR)  ,13(5),1160,0,0.8,32.1,69.8,0.6,2.9,0,6.42
Alexander Nübel,Schalke,26, GK  ,26,2316,0,0,34.2,68.4,0,6.3,0,6.42
Roman Bürki,Borussia Dortmund,32, GK  ,31,2771,0,0,27.9,75.6,0,3.9,0,6.42
Sven Michel,Paderborn,32," AM(L),FW  ",13(16),1367,1,0.8,12,64.9,0.1,0.4,0,6.41
Christopher Antwi-Adjei,Paderborn,29, AM(CLR)  ,28(6),2473,2,1.2,19.8,74.7,0.4,0.6,0,6.40
Davie Selke,Hertha Berlin,28, FW  ,10(9),957,1,0.3,12.1,60,0,0.1,0,6.40
Mijat Gacinovic,Eintracht Frankfurt,28, M(CLR)  ,11(12),1049,1,0.6,14.7,70.3,0.3,0.7,0,6.40
Dawid Kownacki,Fortuna Duesseldorf,25," AM(CLR),FW  ",11(9),1091,0,0.6,14.4,68.4,0.1,0.4,0,6.40
Kevin Akpoguma,Hoffenheim,27," D(CR),M(R)  ",12(6),1138,0,0.1,41,88.3,0,1.2,0,6.39
Anthony Modeste,FC Koln,34, FW  ,11(16),1132,1,0.1,8.3,56.3,0,0.2,0,6.39
Dennis Geiger,Hoffenheim,24, M(C)  ,13(8),1138,3,1.4,25.9,87.7,1.2,0.9,0,6.38
Milos Veljkovic,Werder Bremen,27," D(C),DMC  ",23(1),2055,1,0.3,48.7,78.3,0,3.7,0,6.38
Alessandro Schöpf,Schalke,29, M(CLR)  ,15(7),1427,1,0.5,29.3,82.8,0.1,0.8,0,6.37
Adam Bodzek,Fortuna Duesseldorf,37," D(C),DMC  ",22(6),2018,0,0.3,25.2,80.9,0,2.1,0,6.36
Ádám Szalai,Mainz,35, FW  ,12(15),1141,1,0.5,10.9,61,0,0.1,0,6.36
Alfred Finnbogason,Augsburg,34, FW  ,10(11),962,1,0.9,11,61.5,0,0.3,0,6.35
Simon Terodde,FC Koln,35, FW  ,7(16),804,1,0.3,7.3,56.8,0,0.1,0,6.34
Tomás Koubek,Augsburg,30, GK  ,24,2160,0,0,30.5,54.8,0,7,0,6.34
Guido Burgstaller,Schalke,33," AM(LR),FW  ",13(8),1233,1,0.4,13.3,70.3,0,0.1,0,6.34
Ahmed Kutucu,Schalke,23, FW  ,3(22),663,2,0.3,6.5,71.6,0,0.1,0,6.30
Rabbi Matondo,Schalke,22," AM(LR),FW  ",14(6),1170,0,0.6,11.3,68,0.1,0.2,0,6.30
Ben Zolinski,Paderborn,30," M(CLR),FW  ",14(14),1209,2,0.5,12.7,74.6,0,0.5,0.1,6.27
Gerrit Holtmann,Paderborn,27," D(L),M(LR)  ",13(11),1066,0,0.5,13,75.3,0.3,0.2,0,6.27
Felix Klaus,Wolfsburg,30, AM(CLR)  ,6(17),662,1,0.6,8.3,68.9,0.2,0.2,0,6.25
Stephan Lichtsteiner,Augsburg,39," D(R),M(R)  ",17(3),1348,1,0.4,20,66,0.3,0.7,0,6.25
Mike Frantz,Freiburg,36," M(CLR),FW  ",3(15),345,1,0.4,6.2,74.8,0.1,0.3,0,6.22
Jean Zimmer,Fortuna Duesseldorf,29," D(R),M(R)  ",8(9),718,0,0.8,11.1,67.6,0.6,0.6,0.1,6.21
Marcel Sobottka,Fortuna Duesseldorf,28, DMC  ,8(10),699,1,0.2,11.7,82.5,0,0.6,0,6.14
Claudio Pizarro,Werder Bremen,44," AM(C),FW  ",0(18),216,0,0.3,4.7,67.9,0.1,0.1,0,6.08
