Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribble,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Marc-Aurèle Caillard,Metz,28, GK  , GK  ,17(2),0,0,0,0,0,0.2,0,0,0,6.54
Mathias Pereira Lage,Angers,26, M(CLR)  , M(CLR)  ,11(13),4,2,0.8,0.4,0.5,0.6,0,0.3,0.9,6.54
Hwang Ui-Jo,Bordeaux,30," AM(CLR),FW  "," AM(CLR),FW  ",29(3),11,2,1.7,0.4,0.3,0.7,0.7,0.7,2.2,6.54
Florent Ogier,Clermont Foot,33, D(C)  , D(C)  ,29(1),1,0,0.2,0.1,0.1,0.4,0,0,0.3,6.54
Pape Sarr,Metz,20, AM(C)  , AM(C)  ,22(11),1,3,0.9,0.6,0.9,0.7,0,0.8,1.4,6.54
Alfred Gomis,Rennes,29, GK  , GK  ,25,0,0,0,0,0,0.1,0,0,0.1,6.54
Farid Boulaya,Metz,30," AM(CLR),FW  "," AM(CLR),FW  ",18(6),4,2,0.8,1.3,0.8,0.7,0,1,1,6.54
Remi Oudin,Bordeaux,26," M(CLR),FW  "," M(CLR),FW  ",20(13),4,5,1.7,0.6,0.6,0.4,0.1,0.4,0.9,6.53
David Costa,Lens,22, AM(CL)  , AM(CL)  ,16(17),3,5,0.8,1.2,0.7,0.4,0,0.7,0.9,6.53
Joris Chotard,Montpellier,21, DMC  , DMC  ,33(3),1,1,0.5,0.3,0.2,0.3,0,0.1,0.8,6.53
Lilian Brassier,Brest,23, D(CL)  , D(CL)  ,23(8),1,0,0.4,0.3,0.2,0.5,0,0.1,0.6,6.52
Amadou Onana,Lille,21, DMC  , DMC  ,11(21),1,0,0.5,0.5,0.4,0.8,0.1,0.3,0.6,6.52
Jean Lucas,Monaco,24, M(C)  , M(C)  ,18(10),1,1,0.9,0.6,1,0.9,0.1,0.9,1.6,6.52
Thomas Foket,Reims,28," D(R),M(R)  "," D(R),M(R)  ",26(3),1,0,0.3,0.7,0.4,0.9,0.2,0.6,1.2,6.52
Fábio,Nantes,32," D(LR),M(R)  "," D(LR),M(R)  ",21(6),0,2,0.4,0.4,0.5,0.7,0,0.3,0.7,6.52
Flavius Daniliuc,Nice,21, D(CR)  , D(CR)  ,14(10),0,0,0.2,0.1,0.3,0.2,0,0.1,0.5,6.52
Valère Germain,Montpellier,32," AM(CLR),FW  "," AM(CLR),FW  ",22(12),4,3,0.9,0.6,0.1,0.8,0.2,0.6,0.9,6.51
Gaël Kakuta,Lens,31," M(CLR),FW  "," M(CLR),FW  ",20(9),3,2,1.4,0.7,0.9,1.1,0.2,1.2,2.2,6.51
Ismail Jakobs,Monaco,23," D(L),M(L)  "," D(L),M(L)  ",10(18),0,1,0.2,0.6,0.2,0.3,0,0.2,0.6,6.51
Vincent Le Goff,Lorient,33," D(L),M(L)  "," D(L),M(L)  ",34,1,1,0.8,0.8,0.4,0.6,0.1,0.5,1,6.51
Léo Pétrot,Lorient,25, D(C)  , D(C)  ,21(1),1,0,0.2,0.1,0,0.5,0,0.1,0.4,6.50
Stian Gregersen,Bordeaux,27, D(C)  , D(C)  ,22(2),1,1,0.3,0.1,0.2,1,0,0.3,0.3,6.50
Cédric Hountondji,Clermont Foot,29, D(C)  , D(C)  ,23,1,0,0.3,0,0,0.3,0,0,0.1,6.50
Issa Kaboré,Troyes,21," D(R),M(R)  "," D(R),M(R)  ",26(5),0,1,0.2,0.6,1.5,1.4,0.1,0.8,1.9,6.50
Timothy Weah,Lille,23," D(L),M(LR),FW  "," D(L),M(LR),FW  ",17(12),3,4,1.2,0.9,0.7,0.7,0.2,0.7,1.2,6.50
Pape Gueye,Marseille,24, DMC  , DMC  ,17(11),0,1,1.1,0.3,0.1,1.4,0.1,0.6,0.7,6.50
Jordan Lotomba,Nice,24," D(LR),M(R)  "," D(LR),M(R)  ",19(11),0,0,0.3,0.5,0.7,0.8,0.1,0.6,1,6.49
Timothée Kolodziejczak,Saint-Etienne,31," D(CL),M(L)  "," D(CL),M(L)  ",30,2,3,0.5,0.7,0.2,0.1,0.1,0.1,0.7,6.49
Arnaud Nordin,Saint-Etienne,24," AM(CLR),FW  "," AM(CLR),FW  ",20(16),4,4,1.3,0.6,0.8,1.3,0.1,0.8,1.8,6.48
Lorenz Assignon,Rennes,22, D(R)  , D(R)  ,5(15),0,2,0.3,0.4,0.3,0.6,0.1,0.3,0.5,6.48
Pol Lirola,Marseille,25," D(R),M(LR)  "," D(R),M(LR)  ",19(15),1,2,0.4,0.8,0.7,0.4,0.3,0.5,1.1,6.48
Elye Wahi,Montpellier,20," AM(L),FW  "," AM(L),FW  ",21(12),10,2,1.3,0.4,0.3,0.8,0.6,0.5,1.6,6.48
Fabien Lemoine,Lorient,35, M(C)  , M(C)  ,13(8),0,1,0.2,0.5,0.4,0.9,0,0.4,0.4,6.47
Dylan Bronn,Metz,27, D(C)  , D(C)  ,28(2),1,2,0.5,0.1,0.2,0.4,0.1,0.2,0.3,6.47
Alexandre Oukidja,Metz,34, GK  , GK  ,21,0,0,0,0,0,0.6,0,0,0,6.47
Serhou Guirassy,Rennes,26," AM(L),FW  "," AM(L),FW  ",7(30),9,0,1.2,0.1,0.2,0.9,0.1,0.4,1,6.46
Dennis Appiah,Nantes,30," D(CLR),M(R)  "," D(CLR),M(R)  ",22(10),0,0,0.1,0.1,0.4,0.1,0.1,0.2,0.7,6.46
Osman Bukari,Nantes,24," M(R),FW  "," M(R),FW  ",10(14),2,4,0.8,0.8,0.9,0.3,0.2,0.9,1.3,6.46
Andreaw Gravillon,Reims,25, D(CR)  , D(CR)  ,24(2),0,0,0.6,0.4,0.2,0.8,0,0.3,1,6.45
Hugo Magnetti,Brest,24, DMC  , DMC  ,16(12),0,1,0.6,0.3,0.5,0.7,0,0.5,0.9,6.45
Oualid El Hajjam,Troyes,32, D(CR)  , D(CR)  ,12(7),1,1,0.5,0.3,0.2,0.6,0,0.3,0.5,6.44
Wesley Saïd,Lens,27," AM(CLR),FW  "," AM(CLR),FW  ",7(14),5,0,1.2,0.7,0.5,0.3,0.1,0.3,0.9,6.44
Batista Mendy,Angers,23," D(C),DMC  "," D(C),DMC  ",27(7),1,1,0.4,0.3,0.6,0.3,0,0.6,0.5,6.43
Alidu Seidu,Clermont Foot,22, D(CR)  , D(CR)  ,16(5),0,0,0.4,0.3,0.4,1.3,0,0.6,0.4,6.43
Maxime Estève,Montpellier,20, D(C)  , D(C)  ,20(4),0,0,0.2,0.1,0.1,0.3,0,0.1,0.5,6.43
Salis Abdul Samed,Clermont Foot,22, DMC  , DMC  ,29(2),1,0,0.6,0.5,0.8,1.2,0,1,1.4,6.43
Gabriel Gudmundsson,Lille,23," D(L),M(LR)  "," D(L),M(LR)  ",15(15),1,0,0.6,0.4,0.7,0.7,0.2,0.7,1,6.43
Azzedine Ounahi,Angers,22, AM(CR)  , AM(CR)  ,16(16),2,1,0.8,0.6,0.8,0.8,0,1,1.6,6.43
Georginio Wijnaldum,PSG,32, M(CLR)  , M(CLR)  ,18(13),1,3,0.7,0.4,0.4,0.5,0,0.7,0.9,6.42
Burak Yilmaz,Lille,37," AM(L),FW  "," AM(L),FW  ",25(6),4,3,2.3,0.8,0.2,0.7,1.3,0.8,2.3,6.42
Boubacar Traoré,Metz,21, M(C)  , M(C)  ,17(10),1,1,0.8,0.6,1,0.6,0,0.9,1.6,6.42
Dion Lopy,Reims,21, DMC  , DMC  ,19(7),0,0,0.6,0.3,0.7,0.7,0,1,1.5,6.42
Mama Baldé,Troyes,27," D(R),M(CLR),FW  "," D(R),M(CLR),FW  ",20(10),3,2,1.6,0.6,1.1,0.9,0.1,1.3,3,6.42
Sékou Mara,Bordeaux,20, FW  , FW  ,8(18),6,0,1.5,0.3,0.4,0.9,0.1,0.6,1.3,6.42
Nathanaël Mbuku,Reims,20," AM(CLR),FW  "," AM(CLR),FW  ",18(13),2,1,1.1,0.3,0.8,1.3,0.1,0.8,1.2,6.42
Zaydou Youssouf,Saint-Etienne,23, M(CR)  , M(CR)  ,18(12),1,0,0.7,0.4,1.1,0.8,0,1,1.4,6.41
Junior Sambia,Montpellier,26," D(R),M(CR)  "," D(R),M(CR)  ",16(14),1,0,0.7,0.4,0.9,0.9,0,0.6,1.1,6.41
Gideon Mensah,Bordeaux,24," D(L),M(L)  "," D(L),M(L)  ",13(10),0,2,0.1,0.7,1,0.2,0.1,0.7,1,6.41
Houboulang Mendes,Lorient,24, D(CR)  , D(CR)  ,36,0,1,0.6,0.4,0.4,0.5,0.1,0.2,1.2,6.41
Paul Bernardoni,Saint-Etienne,25, GK  , GK  ,19,0,0,0,0,0,0.2,0,0,0,6.41
Jodel Dossou,Clermont Foot,30, AM(R)  , AM(R)  ,23(12),3,1,1.5,0.6,1.1,1.1,0.4,1.2,2,6.40
Ouparine Djoco,Clermont Foot,24, GK  , GK  ,23(1),0,0,0,0,0,0.2,0,0,0,6.40
Massadio Haïdara,Lens,30," D(CL),M(L)  "," D(CL),M(L)  ",12(8),1,1,0.3,0.2,0.2,0.6,0,0.4,0.5,6.40
Bradley Locko,Reims,20," D(L),M(L)  "," D(L),M(L)  ",11(13),1,1,0.3,0.3,0.6,0.5,0.1,0.9,0.5,6.40
Morgan Schneiderlin,Nice,33, DMC  , DMC  ,5(15),0,1,0.1,0.2,0.2,0.2,0,0.3,0.4,6.40
Youssouf Koné,Troyes,27," D(CL),M(L)  "," D(CL),M(L)  ",11(10),0,1,0.4,0.4,0.7,1,0.1,0.5,0.2,6.39
Jérémy Le Douaron,Brest,24," AM(L),FW  "," AM(L),FW  ",16(16),5,3,1.1,0.5,0.3,0.8,0.1,1,2.2,6.39
Jean-Eudes Aholou,Strasbourg,28, DMC  , DMC  ,11(14),1,1,0.7,0.2,0.4,0.8,0,0.4,0.8,6.39
Sébastien Corchia,Nantes,32," D(R),M(R)  "," D(R),M(R)  ",13(15),0,3,0.4,0.4,0.3,0.9,0,0.3,0.8,6.39
Pierrick Capelle,Angers,35," D(L),M(CLR)  "," D(L),M(CLR)  ",12(18),0,1,0.6,0.4,0.5,0.2,0,0.6,1,6.39
Jim Allevinah,Clermont Foot,28, M(LR)  , M(LR)  ,13(17),1,2,1.4,0.5,1.1,1.1,0.1,1.3,1.4,6.38
Calvin Stengs,Nice,24, M(CR)  , M(CR)  ,11(13),1,1,0.9,1,0.8,0.3,0.1,1.3,1.8,6.38
Ibrahima Niane,Metz,23," AM(L),FW  "," AM(L),FW  ",20(6),3,1,1.7,0.4,0.3,0.9,0.4,0.6,2.4,6.38
Vincent Manceau,Angers,33, D(CLR)  , D(CLR)  ,25(3),0,0,0.1,0.1,0.1,0.5,0,0.2,0.4,6.38
Harold-Desty Moukoudi,Saint-Etienne,25, D(C)  , D(C)  ,17(7),0,0,0.3,0.1,0.4,0.2,0,0.2,0.3,6.37
Marcus Coco,Nantes,26," M(LR),FW  "," M(LR),FW  ",9(15),1,1,0.5,0.3,0.6,1.3,0.2,1,1.1,6.37
Jimmy Giraudon,Troyes,31, D(C)  , D(C)  ,18(1),0,0,0,0.2,0.1,0.3,0,0.1,0.2,6.36
Opa Nguette,Metz,28," AM(LR),FW  "," AM(LR),FW  ",10(16),2,2,0.9,0.4,1,0.9,0.2,1.5,2.2,6.36
Samuel Moutoussamy,Nantes,26, M(CL)  , M(CL)  ,16(14),0,1,0.5,0.2,0.3,0.4,0,0.3,0.7,6.36
Ricardo Mangas,Bordeaux,24," D(CL),M(L)  "," D(CL),M(L)  ",27(2),3,1,0.6,0.6,0.7,1,0,0.4,1.2,6.35
Mauro Icardi,PSG,30, FW  , FW  ,10(14),4,0,1.2,0.4,0.1,0.3,0.4,0.4,0.6,6.35
Yoann Touzghar,Troyes,36, FW  , FW  ,16(12),4,0,1,0.8,0.2,0.7,0.3,0.4,1,6.35
Yvann Maçon,Saint-Etienne,24," D(LR),M(R)  "," D(LR),M(R)  ",19(3),0,0,0.7,0.6,0.9,0.5,0,0.6,1.8,6.34
Ignatius Ganago,Lens,24," AM(LR),FW  "," AM(LR),FW  ",11(17),5,1,1.1,0.4,0.4,0.4,0.4,0.8,1.5,6.34
Timothée Pembélé,Bordeaux,20," D(R),M(R)  "," D(R),M(R)  ",17(9),1,1,0.7,0.5,1.6,0.7,0,0.8,2.5,6.34
Stéphane Bahoken,Angers,30, FW  , FW  ,12(17),3,1,0.8,0.3,0.2,0.5,0.1,0.6,1.4,6.33
Momo Cho,Angers,19, FW  , FW  ,21(11),4,1,1.3,0.4,0.8,1.4,0.3,1,2.8,6.33
Evann Guessand,Nice,21," AM(R),FW  "," AM(R),FW  ",2(18),1,2,0.6,0.3,0.6,0.5,0,0.3,1,6.32
Saîf-Eddine Khaoui,Clermont Foot,27, AM(CR)  , AM(CR)  ,9(14),1,0,0.8,0.6,0.5,0.7,0,0.6,1,6.32
Irvin Cardona,Brest,25," AM(L),FW  "," AM(L),FW  ",13(19),4,2,0.8,0.5,0.4,0.4,0.3,0.6,1.4,6.32
Dylan Chambost,Troyes,25, M(C)  , M(C)  ,9(10),0,1,0.5,0.5,0.1,0.3,0.1,0.2,0.5,6.32
Dango Ouattara,Lorient,21, AM(LR)  , AM(LR)  ,7(18),1,2,1,0.3,0.4,0.8,0,0.4,0.8,6.31
M'Baye Niang,Bordeaux,28," AM(LR),FW  "," AM(LR),FW  ",7(15),3,1,1.2,0.4,0.2,0.9,0.4,0.7,1.7,6.30
Mitchell van Bergen,Reims,23," AM(LR),FW  "," AM(LR),FW  ",11(9),0,0,0.6,0.9,0.7,0.2,0.5,0.4,1.8,6.30
Angel Gomes,Lille,22," M(CL),FW  "," M(CL),FW  ",12(12),1,1,0.6,0.6,0.2,0.6,0,0.5,0.7,6.30
Deiver Machado,Lens,29, M(L)  , M(L)  ,5(17),0,1,0.1,0.4,0.4,0.5,0.1,0.4,0.5,6.29
Enzo Ebosse,Angers,23, D(C)  , D(C)  ,21(6),0,0,0.1,0.4,0.3,0.8,0,0.1,0.8,6.29
Quentin Boisgard,Lorient,25, AM(CLR)  , AM(CLR)  ,9(16),1,1,0.6,0.4,0.4,0.4,0,0.8,1.3,6.28
Paul Nardi,Lorient,28, GK  , GK  ,22,0,0,0,0,0,0.1,0,0,0,6.28
Lucas Gourna-Douath,Saint-Etienne,19, DMC  , DMC  ,20(11),1,0,0.4,0.3,0.5,0.9,0,0.7,1,6.28
Igor Silva,Lorient,26," D(R),M(R)  "," D(R),M(R)  ",17(11),0,0,0.5,0.4,0.5,0.8,0,0.4,1.1,6.28
Kévin N'Doram,Metz,27, DMC  , DMC  ,16(3),0,0,0.4,0.6,0.3,0.7,0,0.4,0.7,6.27
Romain Hamouma,Saint-Etienne,35," M(CLR),FW  "," M(CLR),FW  ",7(15),2,1,1,0.6,0.5,0.5,0.4,0.6,1.5,6.25
Adil Aouchiche,Saint-Etienne,20, AM(CL)  , AM(CL)  ,11(24),0,4,0.6,0.5,0.4,0.4,0.1,0.5,0.9,6.24
Sambou Soumano,Lorient,22, FW  , FW  ,4(17),3,0,0.9,0.2,0.5,0.5,0.3,0.6,1,6.23
Myron Boadu,Monaco,22, FW  , FW  ,7(24),4,1,0.7,0.2,0.3,0.4,0.4,0.4,1.5,6.22
Léo Leroy,Montpellier,23, DMC  , DMC  ,7(17),0,0,0.3,0.2,0.3,0.2,0,0.3,0.5,6.21
Benoît Costil,Bordeaux,35, GK  , GK  ,25,0,0,0,0,0,0.1,0,0,0,6.16
Nicholas Gioacchini,Montpellier,22, Forward  , Forward  ,3(25),0,2,0.4,0.2,0.2,0.6,0.1,0.4,0.8,6.16
Willem Geubbels,Nantes,21, Forward  , Forward  ,4(18),2,1,0.5,0.1,0.1,0.2,0.2,0.3,0.6,6.15
Luis Henrique,Marseille,21, M(LR)  , M(LR)  ,7(13),0,1,0.3,0.4,0.4,0.2,0.3,0.5,1.1,6.15
Fransérgio,Bordeaux,32," M(C),FW  "," M(C),FW  ",14(12),0,1,0.5,0.3,0.2,0.5,0,0.4,0.8,6.14
Béni Makouana,Montpellier,20, Forward  , Forward  ,1(22),0,0,0.3,0.2,0.1,0,0.1,0.3,0.7,5.98
