Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Bobby De Cordova-Reid,Fulham,30," D(R),M(CLR),FW  ",28(5),2383,2,0.4,23,77.5,0.2,0.8,0,6.52
Jordan Ayew,Crystal Palace,31," AM(CLR),FW  ",23(10),2098,3,0.4,19.2,81,0.1,0.3,0,6.52
Mateusz Klich,Leeds,32, M(C)  ,28(7),2399,5,1.3,41.9,82.3,0.3,1.5,0,6.51
John Fleck,Sheff Utd,31, DMC  ,29(2),2577,2,1.1,36.7,82.9,0.7,1.3,0,6.51
Robert Brady,Burnley,31," D(L),M(CLR)  ",12(7),1055,1,0.4,18.5,69.2,0.4,1.3,0,6.51
Dara O'Shea,West Brom,24, D(CR)  ,25(3),2102,0,0.2,28.9,63.6,0,3.2,0,6.51
David Luiz,Arsenal,35," D(C),DMC  ",17(3),1400,0,0.1,50,83.5,0,3.6,0.1,6.51
Ruben Loftus-Cheek,Fulham,27, M(CLR)  ,21(9),1913,0,0.6,23.6,80.7,0.1,0.3,0,6.50
Aleksandar Mitrovic,Fulham,28, FW  ,13(14),1390,3,0.9,14,73.5,0.1,0.3,0.1,6.50
Rui Patrício,Wolves,35, GK  ,37,3330,0,0,17.9,62.5,0,4.7,0,6.50
Alex McCarthy,Southampton,33, GK  ,30,2700,0,0,31.3,61,0,4.8,0,6.49
Steven Bergwijn,Tottenham,25," AM(CLR),FW  ",13(8),1214,3,0.6,19.8,83.7,0,0.1,0,6.49
Jóhann Gudmundsson,Burnley,32, AM(CLR)  ,16(6),1369,0,0.4,19.9,79.6,0.2,1,0,6.49
Oliver Norwood,Sheff Utd,31, M(C)  ,26(6),2226,0,1,43.9,83.4,1,3.5,0,6.48
James Milner,Liverpool,37," D(LR),M(CLR)  ",11(15),1062,1,0.5,33,85.6,0.4,1.1,0,6.48
David de Gea,Man Utd,32, GK  ,26,2296,0,0,19.3,75.4,0,3.2,0,6.47
Patrick van Aanholt,Crystal Palace,32," D(L),M(L)  ",20(2),1776,1,0.5,43.3,80.1,0.4,1.4,0,6.47
Ashley Barnes,Burnley,33," AM(CL),FW  ",15(7),1337,0,0.9,13.8,61.8,0,0.3,0,6.47
Tom Davies,Everton,24, M(C)  ,17(8),1426,1,0.2,27.9,81.2,0.1,1.4,0,6.46
André Gomes,Everton,29, M(CLR)  ,17(11),1568,1,0.5,31.3,85.3,0.1,2,0,6.46
Vicente Guaita,Crystal Palace,36, GK  ,37,3330,0,0,24.9,49.6,0,6.8,0,6.46
Adam Lallana,Brighton,34, M(CLR)  ,16(14),1592,1,0.8,30.8,85,0.1,0.6,0,6.45
Moussa Sissoko,Tottenham,33, M(CR)  ,15(10),1577,0,0.2,30.4,84.4,0,1.2,0,6.44
Alexis Mac Allister,Brighton,24," M(CL),FW  ",13(8),1117,1,0.7,18.9,80.8,0,0.8,0,6.44
Erik Pieters,Burnley,34," D(CL),M(L)  ",13(7),1262,1,0.3,23.6,74.4,0,1.4,0,6.44
Tyler Roberts,Leeds,24," AM(CR),FW  ",14(13),1341,2,0.6,17.1,71.6,0.1,0.5,0.1,6.43
Mohamed Elneny,Arsenal,30, DMC  ,17(6),1542,0,0.2,44,93,0,1.6,0,6.43
Ryan Bertrand,Southampton,33," D(CL),M(L)  ",29,2599,1,0.5,41.3,79.6,0.5,0.8,0,6.41
Grady Diangana,West Brom,24," AM(CLR),FW  ",15(5),1239,0,0.3,16.8,76.2,0.1,0.3,0,6.41
Callum Robinson,West Brom,28," AM(CLR),FW  ",20(8),1567,0,0.6,13.9,74.9,0.2,0.4,0,6.41
Ben Osborn,Sheff Utd,28," D(L),M(CLR)  ",17(7),1606,0,0.7,31,81,0.7,0.8,0,6.40
Semi Ajayi,West Brom,29," D(C),DMC  ",31(2),2780,0,0.2,28.4,73.2,0,1.8,0,6.40
Enda Stevens,Sheff Utd,32," D(CL),M(L)  ",30,2700,1,0.6,39.5,78.1,0.4,1.9,0,6.39
Moussa Djenepo,Southampton,24, M(LR)  ,15(12),1240,0,0.2,14.1,72.8,0,0.3,0,6.37
Nampalys Mendy,Leicester,30, M(C)  ,15(8),1458,1,0.2,42.3,91,0,1.1,0,6.36
Matej Vydra,Burnley,30," AM(CL),FW  ",15(13),1368,2,0.5,8.4,71.2,0,0.1,0,6.36
Sean Longstaff,Newcastle,25, DMC  ,15(7),1406,1,0.5,25.4,81.5,0.3,2.3,0,6.36
Erik Lamela,Tottenham,31," AM(CLR),FW  ",5(18),708,0,0.4,14.7,83.1,0.1,0.3,0,6.36
George Baldock,Sheff Utd,30," D(CR),M(R)  ",32,2789,2,0.6,28,78.3,0.3,0.7,0,6.35
Donny van de Beek,Man Utd,25, M(C)  ,4(15),515,1,0.2,14.4,86.1,0,0.3,0,6.35
Matt Phillips,West Brom,31," M(CLR),FW  ",20(13),1829,1,0.8,14.5,74.3,0.6,0.4,0,6.34
Jairo Riedewald,Crystal Palace,26," D(CL),DMC  ",19(14),1819,0,0.4,19.1,85.6,0,0.5,0,6.34
Jamal Lewis,Newcastle,25," D(L),M(L)  ",20(4),1833,1,0.6,27.1,77.1,0.5,1.3,0,6.34
Jeff Hendrick,Newcastle,31, M(CR)  ,17(5),1423,1,0.3,24.5,80.1,0.1,1.3,0,6.33
Hélder Costa,Leeds,29, AM(CLR)  ,13(9),1158,3,0.4,13.8,76.6,0.1,0.1,0,6.32
Fábio Silva,Wolves,20, FW  ,11(21),1357,3,0.3,10.1,72.8,0,0,0,6.30
Jay Rodríguez,Burnley,34," AM(CLR),FW  ",12(19),1256,2,0.2,8.8,73.4,0,0.1,0,6.27
Alireza Jahanbakhsh,Brighton,29, AM(CLR)  ,6(15),525,1,0.5,11,77.6,0.2,0.3,0.1,6.26
Oliver Burke,Sheff Utd,25," AM(LR),FW  ",14(11),1273,1,0.6,10.1,70.2,0,0.1,0,6.25
Vitinha,Wolves,23, M(C)  ,5(14),513,1,0.6,17.4,90.3,0.2,0.5,0.1,6.23
John Lundstram,Sheff Utd,29," D(C),DMC  ",23(5),2032,2,0.7,35.7,84.2,0.4,1.8,0,6.23
Ibrahima Diallo,Southampton,24, DMC  ,10(12),1012,0,0.4,26.7,85,0,0.7,0,6.22
Jacob Ramsey,Aston Villa,21, AM(CLR)  ,6(16),619,0,0.3,10,86,0.1,0.5,0,6.20
Mark Noble,West Ham,35, M(C)  ,8(13),707,0,0.2,20.5,88.6,0.1,1.3,0,6.17
Rhian Brewster,Sheff Utd,22, FW  ,12(15),1125,0,0.4,7.7,74.4,0.1,0.3,0.1,6.17
Karlan Grant,West Brom,25," AM(CL),FW  ",14(7),1133,0,0.1,10.3,75.1,0,0.1,0,6.15
Hal Robson-Kanu,West Brom,33," AM(LR),FW  ",2(17),549,0,0.3,4.2,70.9,0,0.1,0,6.13
Romaine Sawyers,West Brom,31, M(CL)  ,17(2),1490,0,0.3,37.9,85.3,0.1,2.2,0.1,6.12
