Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
William Troost-Ekong,Udinese,29, D(C)  ,29(1),2577,0,0.1,35.2,81.5,0,2.7,0,6.53
Bryan Cristante,Roma,28," D(C),M(C)  ",18(8),1644,3,0.8,40.7,85.2,0,3.6,0,6.53
Jakub Jankto,Sampdoria,27, M(CLR)  ,25(5),2104,4,1.5,22.5,74.7,0.7,0.7,0,6.52
Panagiotis Tachtsidis,Lecce,32, DMC  ,24(4),2006,2,0.9,41,79.8,0.2,4.1,0,6.52
Federico Bernardeschi,Juventus,29," M(CLR),FW  ",19(10),1576,1,1.2,21.6,85.9,0.6,1,0,6.52
Hirving Lozano,Napoli,27," AM(LR),FW  ",10(16),1021,1,0.8,11.4,80.1,0.2,0.1,0,6.52
Samuel Di Carmine,Verona,34, FW  ,17(5),1303,0,0.3,10.7,70.3,0,0,0,6.52
Marco Calderoni,Lecce,34, D(L)  ,24(2),2066,2,0.8,32.6,74,1.1,1.8,0,6.52
Antonino Barillà,Parma Calcio 1913,34, M(C)  ,20(6),1691,2,0.6,19,78.6,0.4,0.8,0,6.51
Mato Jajalo,Udinese,34, M(C)  ,19(7),1653,0,0.5,38.2,83.9,0.2,2.1,0,6.51
Filippo Romagna,Sassuolo,25, D(C)  ,16(2),1477,0,0.2,58.4,93.1,0,1.2,0,6.50
Krzysztof Piatek,AC Milan,27, FW  ,14(4),1190,0,0.9,12.3,77,0.1,0.2,0,6.50
Mattia Perin,Genoa,30, GK  ,21,1890,0,0.1,30.3,57.8,0,7.2,0,6.49
Valerio Verre,Verona,29," AM(CL),FW  ",22(10),1786,2,0.9,21.2,76.1,0.2,0.6,0,6.49
Ivan Radovanovic,Genoa,34," D(C),DMC  ",15(4),1318,1,0.8,42.1,86.5,0.3,4.3,0,6.49
Francesco Magnanelli,Sassuolo,38, DMC  ,15(7),1394,0,0.6,53.7,88.8,0,3.1,0,6.49
Patrick Cutrone,Fiorentina,25, FW  ,9(10),842,1,0.3,8.5,72,0.1,0.1,0.1,6.48
Jerdy Schouten,Bologna,26, DMC  ,13(6),1083,0,0.5,28.5,82.8,0,1.7,0.1,6.48
Giorgos Kyriakopoulos,Sassuolo,27," D(L),M(L)  ",17(9),1641,1,0.3,36.2,85.1,0.3,1.1,0,6.48
Goran Pandev,Genoa,39," M(CR),FW  ",18(16),1683,1,0.6,17.1,75.4,0.1,0.6,0,6.47
Ronaldo Vieira,Sampdoria,24, DMC  ,20(7),1821,1,0.9,33.1,83.9,0.4,3.1,0,6.47
Arkadiusz Reca,SPAL 2013,27," D(L),M(L)  ",22(3),1932,2,1,27.8,79.4,0.5,0.4,0,6.47
Fabio Pisacane,Cagliari,37, D(CLR)  ,28(2),2451,0,0.1,36,88.3,0,2.2,0,6.47
Khouma Babacar,Lecce,29," AM(R),FW  ",17(8),1431,0,0.6,11.5,73.9,0,0.4,0,6.46
Diego Farias,Lecce,32," AM(CLR),FW  ",7(11),820,0,0.7,18.2,83.2,0.6,0.7,0,6.45
Dusan Vlahovic,Fiorentina,23, FW  ,13(17),1494,0,0.3,10.3,67.3,0,0.2,0,6.45
Ibrahima Mbaye,Bologna,28," D(LR),M(LR)  ",16(4),1507,3,0.4,34.9,84.4,0.1,0.9,0,6.44
Gabriel Strefezza,SPAL 2013,25, M(LR)  ,24(8),2117,2,0.8,22.3,81.3,0.3,1,0,6.44
Lorenzo De Silvestri,Torino,34," D(R),M(R)  ",28(1),2251,0,0.7,24.3,74.9,0.7,0.8,0,6.43
Ales Mateju,Brescia,26, D(CLR)  ,28(3),2548,1,0.3,32.9,81,0.1,1.7,0,6.43
Lukas Lerager,Genoa,29, M(CR)  ,15(6),1387,1,0.5,28,83.2,0.2,0.6,0,6.43
Stefano Denswil,Bologna,29, D(CL)  ,25(1),2241,1,0.3,45.8,86.7,0,2.5,0,6.43
Marco Benassi,Fiorentina,28, M(CR)  ,10(8),980,1,0.9,17.9,76.8,0.2,0.6,0,6.42
Danilo Cataldi,Lazio,28, M(C)  ,3(18),581,0,0.6,19.4,87.3,0.5,1.2,0,6.42
Luca Rossettini,Lecce,37, D(CR)  ,25(1),2262,2,0.2,40.7,85.3,0,3.8,0,6.42
Žan Majer,Lecce,30, AM(C)  ,19(8),1670,1,0.7,26.4,81.9,0.2,1.3,0,6.42
Rômulo,Brescia,35," D(R),M(CR)  ",19(3),1726,3,0.8,22.7,83.4,0.5,0.5,0,6.41
Paolo Ghiglione,Genoa,26," D(R),M(R)  ",20(5),1720,5,0.9,27.1,74.4,1,1.5,0,6.41
Yevhen Shakhov,Lecce,32, M(C)  ,9(15),1079,2,0.6,16.3,84.2,0,0.8,0,6.41
Eljif Elmas,Napoli,23, M(CLR)  ,12(14),1128,1,0.6,25.5,91.6,0,0.4,0,6.40
Federico Di Francesco,SPAL 2013,28," M(LR),FW  ",13(7),1086,0,0.9,15.3,80.7,0.3,0.5,0.1,6.40
Francesco Vicari,SPAL 2013,28, D(C)  ,33(1),2901,0,0.1,37.7,87,0,3.3,0,6.40
Jony,Lazio,31, M(LR)  ,14(10),1178,1,0.8,17,79,1.3,1.4,0,6.40
Ragnar Klavan,Cagliari,37, D(C)  ,26(5),2353,0,0.2,39.2,89,0,2.4,0,6.39
Alessandro Murgia,SPAL 2013,26, DMC  ,19(6),1753,1,1.2,30.1,89.2,1,0.9,0,6.39
Federico Peluso,Sassuolo,39," D(CL),M(L)  ",17(6),1514,2,0.2,41.9,86.9,0,1.7,0,6.38
Alfredo Donnarumma,Brescia,32, FW  ,20(11),1687,2,0.5,13.7,68.6,0.1,0.3,0,6.38
Ilija Nestorovski,Udinese,32, FW  ,15(13),1249,1,0.6,13.4,73.1,0,0.5,0,6.37
Fabio Lucioni,Lecce,35, D(C)  ,36,3134,0,0.1,43.9,84.9,0,5,0,6.37
Artur Ionita,Cagliari,32, M(CR)  ,21(13),1925,2,0.6,19.2,86.7,0.1,0.6,0,6.37
Alex Meret,Napoli,25, GK  ,21(1),1951,0,0,23.6,82.9,0,2.2,0,6.36
Andrea Rispoli,Lecce,34," D(R),M(R)  ",20(8),1904,0,0.6,31.6,79,0.9,1.9,0,6.36
Mattias Svanberg,Bologna,24, M(CL)  ,12(13),1051,2,0.8,15.5,85.8,0.2,0.4,0,6.35
Nicola Murru,Sampdoria,28," D(L),M(L)  ",26(2),2261,0,0.6,27.1,70.5,0.6,1.4,0,6.34
Federico Santander,Bologna,31, FW  ,5(19),756,0,0.5,10.9,66.8,0,0.2,0,6.33
Florian Ayé,Brescia,26, FW  ,15(7),1382,0,0.4,13.6,67.6,0.1,0.2,0,6.32
Sasa Lukic,Torino,26, M(C)  ,20(10),1858,1,0.4,26.6,86.4,0.2,1.2,0,6.31
Bruno Martella,Brescia,30," D(L),M(L)  ",13(11),1264,0,0.6,17.4,73,0.9,0.5,0,6.31
Peter Ankersen,Genoa,32," D(R),M(R)  ",11(8),1063,1,0.3,27.1,83.3,0.3,0.5,0,6.29
Daniele Dessena,Brescia,35," D(R),M(C)  ",22(2),1878,0,0.1,27.5,80.8,0.1,1.7,0,6.27
Hidde ter Avest,Udinese,25," D(R),M(R)  ",6(14),677,0,0.4,14.1,72,0.2,0.4,0,6.26
Nenad Tomovic,SPAL 2013,35, D(CLR)  ,20(3),1755,1,0.4,38,83,0.1,2.3,0,6.26
Riccardo Sottil,Fiorentina,23, AM(LR)  ,4(14),507,0,0.3,9,87,0.2,0.2,0,6.26
Giuseppe Pezzella,Parma Calcio 1913,25," D(L),M(L)  ",8(14),948,0,0.1,16,75.3,0.1,0.8,0,6.25
Sergio Floccari,SPAL 2013,41, FW  ,9(15),932,0,0.4,10,81.7,0.2,0.1,0,6.25
Francesco Cassata,Genoa,25, M(CL)  ,18(6),1465,0,0.4,25.1,79.2,0.2,1.3,0,6.25
Andrea Favilli,Genoa,25, FW  ,7(13),653,0,0.4,9.6,69.6,0,0.3,0,6.25
Jaromír Zmrhal,Brescia,29, M(CLR)  ,11(10),1122,0,0.5,15.9,76.3,0.1,0.4,0,6.25
Mattia Sprocati,Parma Calcio 1913,29, Midfielder  ,4(16),579,0,0.4,9.1,71.4,0.3,0.1,0,6.24
Andreas Skov Olsen,Bologna,23, M(CR)  ,7(19),749,0,0.3,12.2,79.9,0.5,0.4,0,6.24
Antonio Barreca,Genoa,27," D(L),M(L)  ",11(7),1097,1,0.2,14.4,71.5,0.5,0.6,0,6.22
Emanuele Ndoj,Brescia,26, M(C)  ,6(12),551,0,0.4,11.4,76.7,0.1,0.8,0,6.21
Nikolas Spalek,Brescia,26, AM(C)  ,20(5),1591,1,0.7,15.8,70.4,0.2,0.2,0,6.20
Gianluca Caprari,Sampdoria,29," AM(CLR),FW  ",5(13),662,0,0.5,11.9,79.5,0.1,0.5,0,6.20
Mariusz Stepinski,Verona,27, FW  ,7(14),698,1,0.1,7.7,66,0,0,0,6.13
