Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Lamine Gueye,Metz,24," AM(R),FW  ",19(7),1467,0.7,0.8,0.5,0,0.1,0.7,0.1,0,6.54
Arnaud Souquet,Montpellier,31," D(CR),M(R)  ",14(9),1227,2.2,0.7,0.8,0.1,1.1,0.9,0.3,0,6.53
Facundo Medina,Lens,23, D(CL)  ,23(1),2007,1.6,1.6,1.4,0.2,1.8,0.6,0.4,1,6.52
Leonardo Balerdi,Marseille,24, D(C)  ,19(2),1635,1.4,1.3,1.5,0.5,2.9,0.8,0.4,0,6.52
Adrien Thomasson,Strasbourg,29, M(CLR)  ,31(6),2639,1,0.6,1.4,0,0,1.2,0.1,0,6.52
Gaëtan Charbonnier,Brest,34," AM(C),FW  ",17(19),1565,0.7,0.3,0.7,0,0.5,0.6,0,0,6.52
Haris Belkebla,Brest,29, DMC  ,33(2),2736,2,1.7,1.1,0,0.9,1,0.1,0,6.52
Vincent Le Goff,Lorient,33," D(L),M(L)  ",26,2307,1.6,1.7,0.6,0,1.3,1.2,0.2,0,6.52
Benjamin Lecomte,Monaco,31, GK  ,28,2520,0,0.1,0,0,1.1,0.1,0,0,6.52
Faitout Maouassa,Rennes,24," D(L),M(LR)  ",13(10),1173,0.9,0.7,0.6,0.1,1.3,0.3,0,0,6.52
Andrés Cubas,Nimes,26, DMC  ,27,2252,3,1.9,1.3,0.1,0.9,1.5,0.4,0,6.52
Luis Henrique,Marseille,21, M(LR)  ,6(13),670,0.3,0.4,0.1,0,0.2,0.3,0.1,0,6.51
Yannick Cahuzac,Lens,38, DMC  ,26(4),2257,0.9,1.1,1,0,2.3,0.6,0.2,1,6.51
Loris Benito,Bordeaux,31," D(CL),M(L)  ",30(1),2654,1.4,1.4,1.3,0.4,2.1,0.8,0.3,0,6.51
Nicolas de Préville,Bordeaux,32," AM(CLR),FW  ",15(18),1610,0.6,0.4,0.6,0,0.2,1,0,0,6.51
Colin Dagba,PSG,24," D(R),M(R)  ",15(10),1356,0.9,0.6,0.8,0.1,0.7,0.2,0.2,0,6.51
Anthony Racioppi,Dijon,24, GK  ,21,1890,0,0.1,0,0,1,0.1,0,0,6.51
Jérôme Hergault,Lorient,36," D(LR),M(R)  ",19(3),1627,1.7,1,0.9,0,1.4,0.6,0.1,0,6.51
Mounir Chouiar,Dijon,24, AM(CL)  ,14(9),1292,1,0.5,1.1,0,0.2,0.5,0,0,6.51
Eiji Kawashima,Strasbourg,39, GK  ,24,2160,0,0,0,0,0.5,0,0,0,6.50
Éric Ebimbe,Dijon,22, M(CR)  ,25(5),2152,1.3,0.5,1.5,0,0.2,1,0,0,6.50
Abdoulaye Touré,Nantes,29, DMC  ,20(9),1686,1,0.8,0.7,0,0.6,0.6,0.1,0,6.50
Stevan Jovetic,Monaco,33," AM(CL),FW  ",6(23),790,0.3,0.1,0.6,0,0.1,0.3,0,0,6.50
Jean-Kévin Duverne,Brest,25, D(CLR)  ,22(5),2025,1.4,1.1,0.8,0.3,2.5,0.6,0.6,0,6.50
Fabien Lemoine,Lorient,35, M(C)  ,25(6),1949,2.4,0.9,1.9,0,1.1,1.7,0,0,6.50
Quentin Boisgard,Lorient,25, AM(CLR)  ,17(7),1322,1,0.6,1,0,0,0.5,0.1,0,6.49
Moreto Cassamá,Reims,25, DMC  ,26(3),2043,1.7,1.2,1,0,1.1,0.8,0.2,0,6.49
Rayan Cherki,Lyon,19, AM(CR)  ,5(22),681,0.2,0.1,0.6,0,0,0.4,0,0,6.49
Vincent Manceau,Angers,33, D(CLR)  ,25(2),2308,1.6,1.3,0.6,0.3,2,1.2,0.1,0,6.49
Jean-Louis Leca,Lens,37, GK  ,37,3315,0.1,0,0,0,0.6,0.1,0,0,6.49
Romain Del Castillo,Rennes,26," AM(LR),FW  ",5(21),639,1.2,0.1,0.5,0,0.1,0.8,0,0,6.48
Sofiane Alakouch,Nimes,24, D(R)  ,17(5),1514,2.4,1,1.1,0.1,1.4,0.7,0.1,0,6.48
Sada Thioub,Angers,27, M(LR)  ,12(15),1256,0.6,0.3,0.7,0,0,0.6,0,0,6.48
Clément Michelin,Lens,25," D(R),M(R)  ",13(13),1147,1,1,0.9,0,1,0.3,0.2,0,6.48
Khéphren Thuram,Nice,21, DMC  ,17(12),1493,1.1,0.6,1.1,0,0.7,0.6,0.3,0,6.47
Mathias Pereira Lage,Angers,26, M(CLR)  ,16(12),1475,1,0.5,1,0,0.5,1.1,0.1,0,6.47
Mattia De Sciglio,Lyon,30," D(CLR),M(LR)  ",14(15),1460,1,0.9,0.8,0.1,1.2,0.3,0.1,0,6.47
Senou Coulibaly,Dijon,28, D(C)  ,22,1936,1.5,1.4,0.8,0.4,3.8,0.5,0.5,0,6.47
Mama Baldé,Dijon,27," D(R),M(CLR),FW  ",24(5),2174,0.8,0.1,1.3,0,0.9,0.4,0,0,6.47
Didier Ndong,Dijon,28, DMC  ,29,2610,1.8,1.3,1.4,0,1.3,1.6,0.2,0,6.47
Victorien Angban,Metz,26, M(C)  ,21(5),1680,1.4,0.7,1,0,0.3,1,0.2,0,6.46
Jordan Ferri,Montpellier,30, M(C)  ,31(3),2592,1.7,0.2,1.5,0,0.4,2.1,0.1,0,6.45
Ibrahim Amadou,Angers,29," D(C),DMC  ",20(4),1513,1.6,1,1.4,0,1,1,0.2,0,6.45
Stéphane Bahoken,Angers,30, FW  ,18(12),1619,0.3,0.3,1,0,0.3,0.3,0,0,6.45
Haris Duljevic,Nimes,29," AM(CLR),FW  ",8(12),769,0.8,0.4,0.5,0.1,0.1,0.8,0,0,6.45
Irvin Cardona,Brest,25," AM(L),FW  ",22(14),2034,0.3,0.3,0.4,0,0.6,0.5,0.1,0,6.45
Moussa Koné,Nimes,26, FW  ,21(12),1762,0.4,0.1,0.6,0,0.2,0.2,0,0,6.45
Lionel Carole,Strasbourg,31," D(CL),M(L)  ",14(13),1332,1.4,1.4,0.6,0.1,0.9,0.5,0,0,6.44
Paul Bernardoni,Angers,25, GK  ,38,3420,0,0.1,0.1,0,0.8,0,0,0,6.44
Fouad Chafik,Dijon,36," D(LR),M(R)  ",18(5),1621,1.7,0.9,0.7,0.2,1.7,0.8,0.4,1,6.43
Papa Ndiaga Yade,Metz,23, M(L)  ,9(19),990,0.5,0.1,1.3,0,0.2,0.5,0,0,6.43
Jérémy Morel,Lorient,38, D(CL)  ,28,2494,1.1,1.6,0.7,0.1,2.7,0.7,0.4,0,6.43
Jessy Moulin,Saint-Etienne,37, GK  ,29,2610,0.1,0.1,0,0,0.6,0,0,0,6.43
Andy Pelmard,Nice,22, D(CR)  ,12(7),1204,0.9,1.1,0.9,0.1,1.6,0.2,0.2,0,6.43
Mehdi Chahiri,Strasbourg,26, AM(L)  ,8(15),798,0.8,0.3,0.2,0,0.1,0.5,0,0,6.43
Stefan Mitrovic,Strasbourg,32, D(C)  ,31(1),2785,1.1,1,0.7,0.4,3.2,0.4,0.4,0,6.42
Zaydou Youssouf,Saint-Etienne,23, M(CR)  ,14(15),1229,1,0.9,0.6,0,0.2,0.8,0,0,6.42
Antonin Bobichon,Angers,27, AM(CL)  ,10(13),908,1,0.1,0.6,0,0,0.3,0,0,6.42
Hilton,Montpellier,45, D(C)  ,24(5),2114,0.5,1.3,0.6,0.3,3.6,0.4,0.9,0,6.42
Simon Banza,Lens,26, FW  ,12(22),1366,0.4,0.2,0.9,0,0.4,0.4,0,0,6.42
Steve Mandanda,Marseille,37, GK  ,37,3330,0,0.1,0,0,0.5,0,0,0,6.41
Marcus Coco,Nantes,26," M(LR),FW  ",16(16),1472,1.1,0.6,1.5,0,0.4,0.6,0.1,0,6.41
Flavius Daniliuc,Nice,21, D(CR)  ,15(8),1474,1,0.6,0.5,0.3,1.3,0.5,0.3,0,6.40
Yuto Nagatomo,Marseille,36," D(LR),M(LR)  ",20(5),1603,0.9,1.2,0.5,0.1,1.6,0.4,0.1,1,6.40
Lois Diony,Angers,30," AM(L),FW  ",20(16),1757,0.4,0.1,0.6,0,0.4,0.4,0.1,0,6.40
Bersant Celina,Dijon,26," AM(CLR),FW  ",25(7),2303,0.6,0.3,0.5,0,0.3,1,0.1,0,6.39
Aïmen Moueffek,Saint-Etienne,21, DMC  ,6(13),735,1.3,0.5,1.1,0.2,0.9,1,0.1,0,6.39
Loïck Landre,Nimes,30, D(C)  ,20,1629,0.7,1.6,1,0.5,2.4,0.8,1,0,6.39
Jimmy Cabot,Angers,28, M(LR)  ,8(14),943,1.2,0.5,0.7,0,0.1,1.1,0,0,6.39
Florian Miguel,Nimes,26, D(CL)  ,18(3),1541,0.7,2.1,0.8,0.2,3,0.4,0.6,0,6.39
Moussa Doumbia,Reims,28," AM(CL),FW  ",9(14),896,0.4,0.4,0.3,0,0,0.8,0,0,6.39
Adrien Hunou,Rennes,29," AM(CLR),FW  ",5(15),582,0.3,0.1,0.4,0,0.1,0.3,0,0,6.38
El Bilal Touré,Reims,21, FW  ,11(22),1239,0.7,0.2,1.3,0,0.3,0.3,0.1,0,6.38
Lucas Deaux,Nimes,34," D(C),DMC  ",19(6),1755,1.9,0.8,1.4,0,1.1,1.3,0.1,0,6.38
Pedro Chirivella,Nantes,25, DMC  ,26(6),2284,0.8,1.3,0.7,0,0.5,1.1,0.1,0,6.37
Pierre-Yves Hamel,Lorient,29, FW  ,7(16),843,0.7,0.4,1,0,0.3,0.2,0,0,6.37
Ismaël Boura,Lens,22, M(L)  ,8(12),819,0.6,1.1,0.7,0.1,0.6,0.3,0.1,0,6.37
Kader Bamba,Nantes,28, AM(LR)  ,6(23),902,0.6,0.2,0.3,0,0.1,0.2,0,0,6.37
Mehdi Zerkane,Bordeaux,23, AM(R)  ,15(12),1192,0.9,0.3,0.8,0,0.1,0.5,0.1,0,6.37
Valère Germain,Marseille,32," AM(CLR),FW  ",6(18),846,0.3,0.5,0.4,0,0.8,0.3,0.1,0,6.35
Thomas Monconduit,Lorient,32, DMC  ,12(15),1148,1,0.5,0.9,0,0.8,1,0.1,0,6.35
Yassine Benrahou,Nimes,24, AM(CR)  ,15(8),1244,0.7,0.2,0.3,0,0.2,0.8,0,0,6.34
Michaël Cuisance,Marseille,23, AM(C)  ,11(12),1021,1,0.1,1.4,0,0.1,1,0,0,6.33
Paul Nardi,Lorient,28, GK  ,23,2070,0,0,0,0,0.8,0,0,0,6.33
Darío Benedetto,Marseille,32, FW  ,19(13),1584,0.2,0.1,0.6,0,0.5,0.3,0.1,0,6.33
Timothy Weah,Lille,23," D(L),M(LR),FW  ",7(21),870,0.5,0.1,0.5,0,0.1,0.3,0,0,6.31
Kévin Zohi,Strasbourg,26, AM(LR)  ,2(21),421,0.4,0.3,0.3,0,0.1,0.2,0,0,6.31
Aaron Leya Iseka,Metz,25," AM(C),FW  ",12(9),1013,0.3,0,1.2,0,0.3,0.2,0.1,0,6.30
Charles Abi,Saint-Etienne,22, FW  ,9(15),907,0.3,0.2,0.8,0,0.2,0.4,0.1,0,6.29
Patrick Burner,Nimes,26, D(R)  ,14(8),1314,1.1,1.1,0.7,0.2,1.6,0.6,0.1,0,6.29
Mattéo Ahlinvi,Nimes,23, DMC  ,10(10),895,1.3,0.1,0.9,0,0.4,1.4,0,0,6.29
Vagner,Metz,27, FW  ,10(16),964,0.6,0.2,1,0,0,0.5,0,0,6.28
Corentin Jean,Lens,27," AM(LR),FW  ",6(17),571,0.2,0.1,0.6,0,0,0.2,0,0,6.28
Fodé Ballo-Touré,Monaco,26," D(L),M(L)  ",6(18),649,0.9,0.3,0.4,0,0.3,0.3,0,0,6.28
Thierry Ambrose,Metz,25," AM(LR),FW  ",5(18),744,0.3,0.1,1,0,0.2,0.4,0,0,6.27
Tony Mauricio,Lens,28, Midfielder  ,2(24),485,0.7,0.1,0.7,0,0.2,0.2,0,0,6.27
Pape Cheikh,Dijon,25, DMC  ,13(8),1094,1.1,0.3,2,0,0.2,1,0.1,0,6.27
Jérémy Le Douaron,Brest,24," AM(L),FW  ",7(21),807,0.5,0.3,0.6,0,0.4,0.5,0,0,6.27
Lucas Gourna-Douath,Saint-Etienne,19, DMC  ,13(17),1320,1.1,0.8,1.2,0,0.5,0.4,0,0,6.27
Adrian Grbic,Lorient,26, FW  ,9(24),946,0.2,0.2,0.7,0,0.2,0.2,0,0,6.25
Moussa Konaté,Dijon,29," AM(R),FW  ",13(14),1195,0.2,0.2,0.8,0,0.3,0.3,0,0,6.23
Jordan Marié,Dijon,31, M(C)  ,16(8),1431,1.4,1,0.5,0,0.4,1.4,0.2,0,6.23
Dereck Kutesa,Reims,25, AM(LR)  ,6(22),672,0.5,0.3,0.4,0,0.1,0.3,0,0,6.23
Frédéric Sammaritano,Dijon,36, AM(CLR)  ,10(20),1122,0.5,0.3,0.4,0,0.1,0.6,0,0,6.23
Petar Skuletic,Montpellier,32, FW  ,1(18),220,0.2,0,0.2,0,0.2,0.3,0.1,0,6.22
Damien Le Tallec,Montpellier,32," D(C),DMC  ",13(10),1225,0.7,1.1,0.8,0,0.9,0.9,0.3,1,6.21
Kaj Sierhuis,Reims,24, FW  ,6(18),642,0.3,0.1,0.7,0,0.2,0.3,0,0,6.20
Wesley Lautoa,Dijon,35," D(C),DMC  ",19(6),1611,1.4,1.2,1.7,0.2,1.3,1,0.3,1,6.19
Jimmy Briand,Bordeaux,37," M(LR),FW  ",1(23),552,0.3,0,0.6,0,0.1,0,0,0,6.16
Alex Dobre,Dijon,24, AM(R)  ,4(18),519,0.5,0.5,0.2,0,0.1,0.3,0,0,6.16
Dan Ndoye,Nice,22, Forward  ,3(25),534,0.3,0.3,0.6,0,0.1,0.3,0,0,6.16
Joris Chotard,Montpellier,21, DMC  ,11(18),1158,0.4,0.4,0.5,0,0.5,0.9,0.1,0,6.15
Renaud Emond,Nantes,31, FW  ,3(19),340,0,0,0.2,0,0,0,0,0,6.15
Amadou Traoré,Bordeaux,21, Forward  ,0(19),286,0.3,0.1,0.3,0,0.1,0.4,0,0,6.13
Momo Cho,Angers,19, FW  ,1(20),332,0.4,0.1,0.4,0,0,0.2,0,0,6.06
Nolan Roux,Nimes,35," AM(LR),FW  ",6(13),648,0.4,0.3,0.6,0,0.2,0.3,0,0,6.05
