Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
Elvis Rexhbecaj,Augsburg,25, M(C)  ,20,1687,1.7,0.6,1,0.1,1.2,1.1,0.5,0,6.43
Roland Sallai,Freiburg,25," AM(CLR),FW  ",7(6),634,0.4,0.2,1.5,0,0.3,0.4,0.1,0,6.43
Alexander Hack,Mainz,29, D(C)  ,14(4),1127,1.7,1.3,1.4,0.3,2.3,0.6,0.3,0,6.43
Carlos Gruezo,Augsburg,27, DMC  ,12(1),965,1.6,0.8,0.9,0,1,0.5,0.3,0,6.42
Mads Pedersen,Augsburg,26," D(L),M(CL)  ",12(6),1127,1.6,0.9,0.7,0.2,1.2,0.2,0.4,0,6.41
Alex Král,Schalke,24, DMC  ,15(3),1367,1.3,0.7,0.7,0.1,1.9,0.5,0.2,0,6.41
Josuha Guilavogui,Wolfsburg,32," D(C),M(C)  ",4(9),519,0.6,0.6,1.4,0.3,1.8,0.7,0.5,0,6.40
Denis Huseinbasic,FC Koln,21, AM(C)  ,7(7),625,1.3,0.3,0.7,0,0.2,0.7,0.1,0,6.40
Mitchel Bakker,Leverkusen,22," D(L),M(L)  ",12(6),1058,0.6,0.5,0.7,0.1,0.6,0.2,0.1,0,6.40
András Schäfer,Union Berlin,23, M(C)  ,9(4),759,1.5,0.3,0.9,0,0.8,0.5,0.2,0,6.40
Arne Maier,Augsburg,24, M(CR)  ,14(5),1195,1,0.4,0.5,0,0.5,0.1,0,0,6.40
Tobias Mohr,Schalke,27," D(L),M(CL)  ",8(5),737,0.5,0.6,0.4,0.1,1.2,0.4,0.4,0,6.39
Stanley Nsoki,Hoffenheim,23, D(CL)  ,12(2),1094,1.4,1.4,0.8,0.4,2,0.6,0.3,0,6.39
Marvin Schwäbe,FC Koln,27, GK  ,23,2070,0,0.1,0,0,0.3,0,0,0,6.38
Erhan Masovic,Bochum,24, D(C)  ,12(6),1214,1.8,0.7,0.8,0.3,2.1,0.7,0.5,1,6.38
Alexander Schwolow,Schalke,30, GK  ,17,1530,0,0.1,0,0,0.6,0,0,0,6.38
Gerrit Holtmann,Bochum,27," D(L),M(LR)  ",8(9),826,0.7,0.1,0.4,0.1,0.1,0.3,0.1,0,6.38
Paul Seguin,Union Berlin,27," D(R),DMC  ",3(13),505,0.8,0.1,0.6,0,0.3,0.4,0,0,6.38
Rubén Vargas,Augsburg,24," AM(CLR),FW  ",7(7),616,0.7,0.2,0.9,0,0.9,0.4,0.1,0,6.37
Kevin Paredes,Wolfsburg,19, M(L)  ,1(13),309,0.6,0.2,0.2,0,0.3,0.1,0,0,6.37
Fredrik Jensen,Augsburg,25," AM(CL),FW  ",7(10),788,0.8,0.2,0.9,0.1,0.6,0.2,0.3,0,6.37
Cristian Gamboa,Bochum,33," D(R),M(R)  ",15,1279,2.5,0.9,0.9,0.2,1.9,0.5,0.4,1,6.37
Romano Schmid,Werder Bremen,23, AM(CL)  ,11(7),1067,1.1,0.3,0.5,0.1,0.5,0.5,0.2,0,6.36
Florian Neuhaus,Borussia M.Gladbach,25, M(C)  ,6(7),599,0.5,0.4,0.3,0,0.2,0.5,0.2,0,6.36
Dominick Drexler,Schalke,32, AM(CLR)  ,12(6),1019,0.9,0.2,1.2,0,0.4,0.4,0.1,0,6.36
Amadou Haidara,RBL,25, M(CLR)  ,7(14),802,0.6,0.6,0.9,0,0.5,0.6,0.2,0,6.36
Ilia Gruev,Werder Bremen,22, DMC  ,13(8),1151,1.4,0.9,1,0.1,0.7,0.5,0.2,0,6.36
Filip Uremovic,Hertha Berlin,26, D(CR)  ,13(1),1121,1.6,1.6,1.2,0.6,3.8,0.4,0.6,0,6.35
Oliver Christensen,Hertha Berlin,23, GK  ,23,2070,0,0,0,0,1,0,0,0,6.35
Odilon Kossounou,Leverkusen,22, D(CR)  ,10(7),890,0.6,0.5,0.4,0.1,2,0,0.2,0,6.35
Ivan Sunjic,Hertha Berlin,26, DMC  ,12(5),967,2.2,0.8,0.9,0,1.1,0.5,0.3,0,6.34
Aymen Barkok,Mainz,24, AM(CR)  ,2(12),335,0.9,0.2,0.9,0,0.3,0.2,0,0,6.34
Pavel Kaderábek,Hoffenheim,30," D(R),M(LR)  ",10(9),1054,1.1,0.4,0.8,0.1,1.2,0.2,0.1,0,6.33
Iago,Augsburg,25," D(L),M(L)  ",14(2),1191,1.4,0.7,0.6,0.4,2.3,0.6,0.2,0,6.33
Angelo Stiller,Hoffenheim,21, DMC  ,3(11),424,1.5,0.6,0.5,0.1,0.3,0.1,0.1,0,6.32
Kevin Kampl,RBL,32, M(CLR)  ,10(9),805,0.8,0.6,0.7,0,0.2,0.5,0.3,0,6.32
Davie Selke,Hertha Berlin,28, FW  ,3(10),276,0.2,0.1,0.5,0,0.4,0.1,0.1,0,6.31
Rafael Borré,Eintracht Frankfurt,27, FW  ,4(18),543,0.7,0.1,0.6,0,0.2,0.2,0,0,6.31
Sebastian Polter,Schalke,31," AM(R),FW  ",4(10),458,0.3,0,1.4,0,0.4,0.1,0,0,6.30
Lee Buchanan,Werder Bremen,22," D(L),M(L)  ",1(13),282,0.7,0.5,0.3,0.1,0.7,0.1,0,0,6.29
Jordi Osei-Tutu,Bochum,24," D(R),M(LR)  ",6(12),651,1.1,0.5,0.4,0.1,0.3,0.3,0.3,0,6.29
Agustín Rogel,Hertha Berlin,25, D(C)  ,11(2),1013,1.2,0.8,1.4,0.7,3.2,0.2,0.3,0,6.29
Morten Thorsby,Union Berlin,26, M(CLR)  ,5(11),527,0.9,0.1,0.8,0,0.8,0.3,0.2,0,6.29
Sargis Adamyan,FC Koln,29," AM(CLR),FW  ",3(17),555,0.6,0.1,0.8,0,0.2,0.4,0,0,6.28
Sven Michel,Union Berlin,32," AM(L),FW  ",1(14),312,0.5,0,0.5,0,0.1,0.1,0.1,0,6.28
Sebastian Rudy,Hoffenheim,33," D(R),M(CR)  ",4(11),539,1.2,0.4,1.1,0,0.8,0.8,0.1,0,6.28
Thorgan Hazard,Borussia Dortmund,29," M(CLR),FW  ",2(12),455,1.2,0.4,1,0,0.3,0.4,0,0,6.28
Jean-Paul Boëtius,Hertha Berlin,28," AM(CL),FW  ",8(10),848,1.3,0.6,0.6,0.1,0.3,0.6,0.1,0,6.28
Enzo Millot,Stuttgart,20, Midfielder  ,3(10),365,0.8,0.7,0.5,0,0.3,0.2,0.2,0,6.27
Yussuf Poulsen,RBL,28," AM(R),FW  ",2(12),263,0.1,0,0.6,0,0.2,0.1,0.1,0,6.27
Simon Zoller,Bochum,31," AM(LR),FW  ",17(2),1285,0.4,0.3,1,0,0.9,0.3,0.1,0,6.26
Luca Kilian,FC Koln,23, D(C)  ,13,1099,1.7,0.8,0.5,0.6,3.5,0.7,0.6,0,6.24
Angelo Fulgini,Mainz,26," AM(CLR),FW  ",5(11),520,0.4,0.3,0.4,0.1,0.3,0.4,0,0,6.24
Yannik Keitel,Freiburg,23, DMC  ,5(11),440,0.5,0.6,1,0,0.1,0,0,0,6.24
Ryan Gravenberch,Bayern,20, DMC  ,1(13),294,0.6,0.3,0.4,0,0.4,0.2,0.1,0,6.24
Oliver Burke,Werder Bremen,25," AM(LR),FW  ",1(14),255,0.1,0,0.2,0,0,0,0,0,6.24
Kingsley Schindler,FC Koln,29," D(R),M(R),FW  ",4(15),683,0.9,0.5,0.5,0.1,0.9,0.4,0.1,0,6.23
Woo-Yeong Jeong,Freiburg,23," AM(CR),FW  ",4(15),593,0.4,0.1,0.6,0.1,0.4,0.1,0.1,0,6.23
Florian Müller,Stuttgart,25, GK  ,19,1710,0,0,0,0,0.7,0,0,0,6.21
Ondrej Duda,FC Koln,28," AM(C),FW  ",9(4),694,0.7,0.2,1.2,0,0.2,0.5,0.1,0,6.21
Luca Pfeiffer,Stuttgart,26, FW  ,6(10),658,0.1,0.1,0.8,0,0.3,0.1,0,0,6.20
Josha Vagnoman,Stuttgart,22," D(LR),M(R)  ",7(6),659,0.8,0.5,0.5,0.2,1.1,0.2,0.2,0,6.19
Lucas Alario,Eintracht Frankfurt,30, FW  ,2(13),256,0.2,0,0.5,0,0.6,0,0,0,6.18
Takuma Asano,Bochum,28," AM(CLR),FW  ",11(3),865,0.4,0.3,0.2,0,0.1,0.2,0.1,0,6.16
Juan Perea,Stuttgart,23, Forward  ,1(12),267,0.3,0.1,0.5,0,0.2,0.1,0.1,0,6.16
Patrick Osterhage,Bochum,23, M(C)  ,4(11),464,0.8,0.4,0.7,0.1,0.7,0.3,0.1,0,6.14
Silvère Ganvoula,Bochum,26, FW  ,0(15),224,0.1,0,0.1,0,0.2,0,0,0,6.14
Saidy Janko,Bochum,27," D(R),M(R)  ",9(5),786,1.3,0.6,1.1,0,1.3,0.4,0.3,0,6.10
Nils Petersen,Freiburg,34, FW  ,0(19),191,0.3,0.1,0.1,0,0.3,0.1,0.1,0,6.08
Danny Latza,Schalke,33, M(C)  ,4(9),454,0.8,0.1,0.7,0.1,0.4,0.2,0,0,6.07
Patrick Herrmann,Borussia M.Gladbach,32," M(LR),FW  ",0(17),138,0.4,0.1,0.2,0,0,0.1,0,0,6.04
