Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Elvis Rexhbecaj,Bochum,25, M(C)  ,29(2),2469,0,0,5,0,1,68.2,0.9,0,6.43
Florian Niederlechner,Augsburg,32," AM(CR),FW  ",13(13),1153,5,3,1,0,1.1,71.8,0.8,0,6.43
Alexander Schwolow,Hertha Berlin,30, GK  ,25,2176,0,0,1,0,0,67.6,0.2,1,6.43
Sebastian Rode,Eintracht Frankfurt,32," D(R),M(C)  ",10(7),763,1,0,1,0,0.4,81.6,0.5,0,6.42
Nils Petersen,Freiburg,34, FW  ,3(19),568,5,1,0,0,0.6,61.7,1,0,6.42
Sebastian Griesbeck,Greuther Fuerth,32," D(C),DMC  ",28(1),2441,1,0,7,0,0.2,78.7,1.9,0,6.42
Tyler Adams,RBL,24," D(R),M(CR)  ",12(12),1345,0,1,5,0,0.1,87.1,0.8,0,6.41
Stefan Lainer,Borussia M.Gladbach,30," D(R),M(R)  ",18(2),1389,1,1,2,0,0.6,73.1,0.7,0,6.41
Manuel Gulde,Freiburg,32, D(C)  ,14(6),1230,0,0,2,0,0,83.2,1.3,0,6.41
Philipp Förster,Stuttgart,28," M(CLR),FW  ",11(9),970,2,1,4,0,1.5,85.9,0.5,0,6.41
Lucas Alario,Leverkusen,30, FW  ,5(22),642,6,0,2,0,0.9,67.3,0.7,0,6.40
Fabian Kunze,Arminia Bielefeld,24, DMC  ,13(9),1260,0,0,9,0,0.5,75.7,1.7,0,6.40
Maximilian Philipp,Wolfsburg,29," AM(CLR),FW  ",12(10),969,1,4,2,0,0.7,81.4,0.4,0,6.40
Paul Seguin,Greuther Fuerth,27," D(R),DMC  ",23(4),2110,0,3,9,0,0.4,78.3,1.1,0,6.40
Florian Müller,Stuttgart,25, GK  ,30,2700,0,0,0,0,0,81.6,0.3,0,6.40
Mads Pedersen,Augsburg,26," D(L),M(CL)  ",15(14),1392,2,1,5,0,0.7,66.4,0.2,0,6.40
Renato Steffen,Wolfsburg,31, M(CLR)  ,13(7),972,0,1,6,0,0.7,76.4,0.9,0,6.39
Nick Viergever,Greuther Fuerth,33," D(CL),DMC  ",24,2134,0,0,2,0,0.1,80.6,1.1,1,6.39
Robert Gumny,Augsburg,24, D(CLR)  ,27(1),2278,0,0,3,0,0.3,76,1.3,0,6.39
Herbert Bockhorn,Bochum,28," D(R),M(LR)  ",6(11),751,0,0,1,0,0.4,69.4,0.6,0,6.39
Marin Pongracic,Borussia Dortmund,25, D(C)  ,9(8),823,0,0,3,0,0,85.9,0.6,0,6.39
Sebastian Andersson,FC Koln,31, FW  ,13(13),1254,3,1,3,0,1.3,65.2,2,1,6.38
Patrick Herrmann,Borussia M.Gladbach,32," M(LR),FW  ",5(18),744,0,4,1,0,0.6,75.7,0.2,0,6.38
Marcel Sabitzer,Bayern,28," M(CLR),FW  ",8(17),900,1,1,0,0,0.8,82.4,0.5,0,6.38
Jeremy Dudziak,Greuther Fuerth,27," D(LR),M(CL)  ",15(7),1139,2,0,1,0,0.7,70.6,0.4,1,6.38
Roberto Massimo,Stuttgart,22, M(R)  ,11(8),879,2,0,0,0,1.1,76.8,0.2,0,6.37
Ajdin Hrustic,Eintracht Frankfurt,26, M(CLR)  ,9(14),960,2,0,2,0,1.3,81.8,0.3,1,6.37
Andreas Voglsammer,Union Berlin,31," AM(LR),FW  ",5(27),865,2,1,1,0,1,62.6,1.1,0,6.37
Timothy Chandler,Eintracht Frankfurt,32," D(R),M(LR)  ",15(2),1218,0,0,4,0,0.8,62.4,0.8,0,6.36
Marcus Ingvartsen,Mainz,27," AM(CR),FW  ",6(20),668,6,0,2,0,1,70.2,0.7,1,6.36
Sebastian Rudy,Hoffenheim,33," D(R),M(CR)  ",7(14),764,3,1,5,0,0.7,77.8,0.3,0,6.36
Jetro Willems,Greuther Fuerth,28," D(L),DMC,M(L)  ",20(4),1612,1,0,5,0,0.5,75.9,0.8,0,6.36
Kevin Behrens,Union Berlin,32, FW  ,2(22),480,2,2,1,0,0.7,65.1,1.9,0,6.35
Davie Selke,Hertha Berlin,28, FW  ,10(15),997,4,0,1,0,1,60.5,2.3,0,6.34
Bryan Lasme,Arminia Bielefeld,24, FW  ,7(16),869,2,0,2,0,0.6,59.6,1.5,0,6.33
Havard Nielsen,Greuther Fuerth,29," AM(CLR),FW  ",14(12),1371,2,0,2,0,1.1,66.4,2.3,0,6.33
Janni Serra,Arminia Bielefeld,24, FW  ,15(11),1125,3,2,1,0,0.9,62.1,2,0,6.33
Jens Petter Hauge,Eintracht Frankfurt,23, AM(CLR)  ,9(17),1031,2,2,4,0,0.7,71.8,0.4,1,6.33
Kevin Vogt,Hoffenheim,31," D(CR),M(C)  ",29(1),2570,0,2,7,0,0.1,88.2,0.8,0,6.33
Gonçalo Paciência,Eintracht Frankfurt,28, FW  ,4(14),505,3,0,3,0,1.6,68.5,1,0,6.31
Christoph Kramer,Borussia M.Gladbach,32, M(C)  ,7(11),742,0,0,1,0,0.2,78.9,0.7,0,6.31
Kevin Stöger,Mainz,29, M(CL)  ,1(22),403,1,1,3,0,0.7,77.7,0.1,0,6.30
Janik Haberer,Freiburg,28," M(CLR),FW  ",7(19),806,3,0,1,0,0.5,76.7,0.6,0,6.30
Ermedin Demirovic,Freiburg,24," AM(L),FW  ",9(22),862,2,3,4,0,0.8,62.1,0.5,1,6.30
Raphael Framberger,Augsburg,27," D(R),M(R)  ",9(14),840,0,0,3,0,0,66.5,0.4,0,6.29
Louis Schaub,FC Koln,28, AM(CR)  ,6(22),640,1,2,0,0,0.5,69.6,0.1,0,6.29
Andi Zeqiri,Augsburg,23, FW  ,11(11),1032,2,1,2,0,1.4,67.9,0.5,0,6.29
Maximilian Bauer,Greuther Fuerth,23, D(C)  ,18(8),1687,0,0,5,0,0.2,80.9,1.9,0,6.28
Jacob Bruun Larsen,Hoffenheim,24," AM(CL),FW  ",9(16),804,4,1,1,0,0.7,74.4,0.4,0,6.28
Tanguy Coulibaly,Stuttgart,22," M(CLR),FW  ",11(10),1082,0,1,8,0,0.6,75.5,0.4,0,6.27
Kevin-Prince Boateng,Hertha Berlin,36," M(CLR),FW  ",9(10),696,0,0,8,0,0.5,77.6,1.4,0,6.26
Christopher Antwi-Adjei,Bochum,29, AM(CLR)  ,11(13),1038,1,1,2,0,1.1,67,0.5,0,6.26
Jurgen Ekkelenkamp,Hertha Berlin,22, AM(C)  ,6(15),713,3,0,1,0,0.7,69.7,0.4,0,6.26
Kingsley Schindler,FC Koln,29," D(R),M(R),FW  ",1(17),335,1,2,1,0,0.2,59.8,0.4,0,6.25
Carlos Gruezo,Augsburg,27, DMC  ,9(8),971,0,0,7,0,0.6,77.2,0.6,0,6.22
Robin Hack,Arminia Bielefeld,24," AM(CLR),FW  ",13(17),1356,0,2,2,0,1,74.4,0.3,0,6.21
Levin Öztunali,Union Berlin,26, M(CLR)  ,5(13),564,0,0,0,0,0.4,69.8,0.6,0,6.20
Florian Krüger,Arminia Bielefeld,24," AM(CLR),FW  ",12(15),1112,1,2,0,0,0.7,70.1,0.4,0,6.18
Jan Morávek,Augsburg,33, M(C)  ,5(12),466,0,0,1,0,0.1,70.4,0.5,0,6.18
Dickson Abiama,Greuther Fuerth,24, FW  ,5(19),715,0,1,3,0,0.8,63.6,0.8,0,6.14
Julian Green,Greuther Fuerth,27," M(CL),FW  ",12(12),1052,0,0,2,0,0.8,83.4,0.2,0,6.13
Nathan De Medina,Arminia Bielefeld,25, D(CR)  ,7(12),768,0,0,2,0,0.3,73,0.4,0,6.09
