Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribble,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Leonardo Bittencourt,Werder Bremen,29," M(CLR),FW  "," M(CLR),FW  ",14(2),2,1,0.9,0.4,0.9,1.6,0.2,0.5,1.8,6.52
Julian Weigl,Borussia M.Gladbach,27," D(C),DMC  "," D(C),DMC  ",14(2),0,0,0.4,0.1,0.4,1.1,0,0.1,0.1,6.51
Nadiem Amiri,Leverkusen,26, M(CLR)  , M(CLR)  ,6(12),3,1,0.8,0.6,0.8,1.1,0.2,0.2,0.6,6.51
Jonathan Tah,Leverkusen,27, D(C)  , D(C)  ,19(3),1,0,0.4,0.2,0.1,0.1,0.1,0.4,0.1,6.51
Sardar Azmoun,Leverkusen,28," AM(C),FW  "," AM(C),FW  ",5(8),2,1,1.3,0.8,0.2,0.1,0.5,0.6,1.2,6.51
Wilfried Kanga,Hertha Berlin,25, FW  , FW  ,13(4),2,0,1.4,1.1,0.2,0.6,0.5,1,1.8,6.50
Marvin Friedrich,Borussia M.Gladbach,27, D(C)  , D(C)  ,10(5),1,0,0.5,0.3,0.1,0.1,0,0.1,0.2,6.50
Tiago Tomás,Stuttgart,20," AM(CR),FW  "," AM(CR),FW  ",11(6),2,3,1.2,0.8,0.4,1.6,0.1,0.7,1.8,6.49
Marcus Ingvartsen,Mainz,27," AM(CR),FW  "," AM(CR),FW  ",10(7),8,0,1.6,0.3,0.4,0.6,0.4,0.6,2.3,6.49
Christoph Kramer,Borussia M.Gladbach,32, M(C)  , M(C)  ,22,0,0,0.2,0.6,0.7,0.6,0.2,1.2,1,6.49
Amine Adli,Leverkusen,22," AM(CLR),FW  "," AM(CLR),FW  ",7(8),2,2,1,0.9,0.7,1.7,0.2,0.8,2.5,6.49
Kiliann Sildillia,Freiburg,20," D(R),M(R)  "," D(R),M(R)  ",19(1),0,2,0.5,0.4,0.5,0.3,0.1,0.6,0.8,6.49
Lukas Nmecha,Wolfsburg,24," AM(CR),FW  "," AM(CR),FW  ",10(5),4,0,1.5,0.3,0.6,1.8,0.5,0.7,2.5,6.49
Ivan Ordets,Bochum,30, D(C)  , D(C)  ,17(2),0,0,0.3,0.2,0,0.5,0.1,0.1,0.3,6.48
Kevin Trapp,Eintracht Frankfurt,32, GK  , GK  ,22,0,0,0,0,0,0.1,0,0,0,6.47
Linton Maina,FC Koln,23," M(CLR),FW  "," M(CLR),FW  ",17(5),2,5,1.2,1.1,0.4,0.7,0.7,0.7,1.7,6.47
Silvan Widmer,Mainz,30," D(CR),M(R)  "," D(CR),M(R)  ",14(5),2,0,0.9,0.5,0.2,0.7,0.1,0.4,0.9,6.46
Jan Thielmann,FC Koln,20," AM(CLR),FW  "," AM(CLR),FW  ",5(9),1,1,0.6,0.2,0.9,0.9,0.3,0.4,1.4,6.46
Naouirou Ahamada,Stuttgart,20, M(C)  , M(C)  ,17,2,2,0.9,0.9,1.1,1,0.1,0.6,2,6.45
Mathys Tel,Bayern,17, Forward  , Forward  ,1(13),4,0,1,0.4,0.5,0.4,0.1,0.7,1.3,6.45
Kevin Vogt,Hoffenheim,31," D(CR),M(C)  "," D(CR),M(C)  ",18,0,0,0,0.1,0.1,0.6,0,0.1,0.5,6.44
Callum Hudson-Odoi,Leverkusen,22, M(CLR)  , M(CLR)  ,7(6),0,1,0.3,1,1,1.5,0.2,1,0.5,6.44
Simon Terodde,Schalke,35, FW  , FW  ,16(7),3,0,1.5,0.6,0.1,0.9,1,0.6,1.4,6.44
Jens Stage,Werder Bremen,26, M(C)  , M(C)  ,12(10),2,1,0.5,0.5,0.3,0.5,0,0.2,0.8,6.44
Maximilian Bauer,Augsburg,23, D(C)  , D(C)  ,12(5),0,0,0.5,0.1,0.1,0.9,0.1,0.2,0.2,6.44
Elvis Rexhbecaj,Augsburg,25, M(C)  , M(C)  ,20,0,0,0.5,0.4,0.2,2.1,0,0.6,1.5,6.43
Roland Sallai,Freiburg,25," AM(CLR),FW  "," AM(CLR),FW  ",7(6),0,0,1.8,0.7,0.5,1.5,0.2,0.5,1.1,6.43
Alexander Hack,Mainz,29, D(C)  , D(C)  ,14(4),0,0,0.2,0.2,0.1,0.7,0.1,0.1,0.2,6.43
Carlos Gruezo,Augsburg,27, DMC  , DMC  ,12(1),0,0,0.2,0.5,0.4,0.7,0,0.2,0.5,6.42
Mads Pedersen,Augsburg,26," D(L),M(CL)  "," D(L),M(CL)  ",12(6),0,0,0.1,0.4,0.3,0.7,0,0.6,1.2,6.41
Alex Král,Schalke,24, DMC  , DMC  ,15(3),0,0,1.1,0.2,0.4,0.5,0.1,0.4,0.9,6.41
Josuha Guilavogui,Wolfsburg,32," D(C),M(C)  "," D(C),M(C)  ",4(9),1,0,0.2,0.3,0.2,0.4,0.2,0.3,0.4,6.40
Denis Huseinbasic,FC Koln,21, AM(C)  , AM(C)  ,7(7),3,1,1,0.3,0.1,0.2,0,1.1,1.4,6.40
Mitchel Bakker,Leverkusen,22," D(L),M(L)  "," D(L),M(L)  ",12(6),2,2,0.6,0.7,0.3,0.6,0,0.4,0.8,6.40
András Schäfer,Union Berlin,23, M(C)  , M(C)  ,9(4),0,0,0.5,0.2,0.5,1.1,0.1,0.9,1.5,6.40
Arne Maier,Augsburg,24, M(CR)  , M(CR)  ,14(5),2,0,0.8,0.9,0.5,0.5,0,1,1.2,6.40
Tobias Mohr,Schalke,27," D(L),M(CL)  "," D(L),M(CL)  ",8(5),0,2,0.8,1.2,0.2,0.2,0,0.5,0.6,6.39
Stanley Nsoki,Hoffenheim,23, D(CL)  , D(CL)  ,12(2),1,0,0.4,0.2,0.6,0.5,0,0.3,0.9,6.39
Marvin Schwäbe,FC Koln,27, GK  , GK  ,23,0,0,0,0,0,0,0,0,0,6.38
Erhan Masovic,Bochum,24, D(C)  , D(C)  ,12(6),2,0,0.4,0.4,0.1,0.2,0,0.1,0.4,6.38
Alexander Schwolow,Schalke,30, GK  , GK  ,17,0,0,0.1,0.1,0,0.2,0,0,0,6.38
Gerrit Holtmann,Bochum,27," D(L),M(LR)  "," D(L),M(LR)  ",8(9),1,1,1.5,0.6,0.6,0.4,0.2,0.8,1.6,6.38
Paul Seguin,Union Berlin,27," D(R),DMC  "," D(R),DMC  ",3(13),1,3,0.5,0.6,0.3,0.1,0,0.4,0.3,6.38
Rubén Vargas,Augsburg,24," AM(CLR),FW  "," AM(CLR),FW  ",7(7),1,1,0.7,0.5,0.7,0.9,0.1,0.4,1.4,6.37
Kevin Paredes,Wolfsburg,19, M(L)  , M(L)  ,1(13),1,1,0.1,0.5,0.1,0.6,0.1,0.1,0.4,6.37
Fredrik Jensen,Augsburg,25," AM(CL),FW  "," AM(CL),FW  ",7(10),2,1,0.6,0.8,0.1,0.3,0.1,0.9,0.8,6.37
Cristian Gamboa,Bochum,33," D(R),M(R)  "," D(R),M(R)  ",15,0,0,0.5,0.6,0.2,0.3,0.1,0.3,0.6,6.37
Romano Schmid,Werder Bremen,23, AM(CL)  , AM(CL)  ,11(7),0,2,0.5,0.7,0.7,0.8,0.1,0.8,1.8,6.36
Florian Neuhaus,Borussia M.Gladbach,25, M(C)  , M(C)  ,6(7),0,0,0.7,0.6,0.5,0.6,0,0.6,0.8,6.36
Dominick Drexler,Schalke,32, AM(CLR)  , AM(CLR)  ,12(6),3,3,0.7,0.7,0.3,1,0.1,0.8,1.1,6.36
Amadou Haidara,RBL,25, M(CLR)  , M(CLR)  ,7(14),1,1,0.6,0.2,0.2,0.2,0,0.3,0.5,6.36
Ilia Gruev,Werder Bremen,22, DMC  , DMC  ,13(8),0,0,0.2,0.3,0.2,0.4,0,0.5,0.6,6.36
Filip Uremovic,Hertha Berlin,26, D(CR)  , D(CR)  ,13(1),0,0,0.4,0.1,0.1,0.4,0,0.2,0.4,6.35
Oliver Christensen,Hertha Berlin,23, GK  , GK  ,23,0,0,0,0,0,0.3,0,0,0,6.35
Odilon Kossounou,Leverkusen,22, D(CR)  , D(CR)  ,10(7),0,1,0.1,0.2,0.3,0.1,0.1,0.4,0.8,6.35
Ivan Sunjic,Hertha Berlin,26, DMC  , DMC  ,12(5),0,0,0.4,0.2,0,0.5,0.1,0.4,0.4,6.34
Aymen Barkok,Mainz,24, AM(CR)  , AM(CR)  ,2(12),0,1,0.6,0.4,0.6,0.1,0,0.4,0.7,6.34
Pavel Kaderábek,Hoffenheim,30," D(R),M(LR)  "," D(R),M(LR)  ",10(9),1,0,0.2,0.6,0.1,0.6,0.1,0.2,0.4,6.33
Iago,Augsburg,25," D(L),M(L)  "," D(L),M(L)  ",14(2),0,1,0.4,0.5,0.5,0.7,0,0.5,1.2,6.33
Angelo Stiller,Hoffenheim,21, DMC  , DMC  ,3(11),0,1,0.2,0.2,0,0.1,0,0.6,0.6,6.32
Kevin Kampl,RBL,32, M(CLR)  , M(CLR)  ,10(9),0,1,0.2,0.2,0.2,0.2,0,0.4,0.5,6.32
Davie Selke,Hertha Berlin,28, FW  , FW  ,3(10),1,1,0.5,0.3,0.1,0.5,0,0.3,0.6,6.31
Rafael Borré,Eintracht Frankfurt,27, FW  , FW  ,4(18),2,2,0.6,0.5,0.5,0.3,0.5,0.2,1.1,6.31
Sebastian Polter,Schalke,31," AM(R),FW  "," AM(R),FW  ",4(10),1,2,0.4,0.4,0.1,0.5,0.1,0.6,1.6,6.30
Lee Buchanan,Werder Bremen,22," D(L),M(L)  "," D(L),M(L)  ",1(13),1,0,0.3,0.2,0,0.3,0,0.1,0.4,6.29
Jordi Osei-Tutu,Bochum,24," D(R),M(LR)  "," D(R),M(LR)  ",6(12),0,0,0.7,0.2,0.6,1.1,0.2,0.6,1.4,6.29
Agustín Rogel,Hertha Berlin,25, D(C)  , D(C)  ,11(2),0,1,0.4,0.1,0,0.3,0.1,0,0.6,6.29
Morten Thorsby,Union Berlin,26, M(CLR)  , M(CLR)  ,5(11),1,1,0.5,0.2,0,0.3,0,0.8,0.8,6.29
Sargis Adamyan,FC Koln,29," AM(CLR),FW  "," AM(CLR),FW  ",3(17),1,2,1,0.4,0.3,0.3,0.2,0.8,1.2,6.28
Sven Michel,Union Berlin,32," AM(L),FW  "," AM(L),FW  ",1(14),3,0,0.5,0.2,0.1,0.2,0.1,0.5,0.9,6.28
Sebastian Rudy,Hoffenheim,33," D(R),M(CR)  "," D(R),M(CR)  ",4(11),0,1,0.2,0.5,0,0.3,0,0.3,0.7,6.28
Thorgan Hazard,Borussia Dortmund,29," M(CLR),FW  "," M(CLR),FW  ",2(12),0,0,0.6,0.8,0.2,0.4,0.3,0,0.5,6.28
Jean-Paul Boëtius,Hertha Berlin,28," AM(CL),FW  "," AM(CL),FW  ",8(10),0,0,0.3,0.7,0.1,1.3,0,0.6,1.1,6.28
Enzo Millot,Stuttgart,20, Midfielder  , Midfielder  ,3(10),0,0,0.5,0.4,0.4,0.6,0,0.5,0.7,6.27
Yussuf Poulsen,RBL,28," AM(R),FW  "," AM(R),FW  ",2(12),1,0,0.4,0.4,0.2,0.6,0.1,0.4,1.6,6.27
Simon Zoller,Bochum,31," AM(LR),FW  "," AM(LR),FW  ",17(2),3,1,1.4,0.4,0,0.4,0.3,0.3,0.8,6.26
Luca Kilian,FC Koln,23, D(C)  , D(C)  ,13,1,0,0.3,0.2,0.2,0.1,0,0.2,0.3,6.24
Angelo Fulgini,Mainz,26," AM(CLR),FW  "," AM(CLR),FW  ",5(11),0,1,0.5,0.5,0.5,0.9,0.1,0.4,0.8,6.24
Yannik Keitel,Freiburg,23, DMC  , DMC  ,5(11),0,2,0,0.2,0.2,0.1,0,0.1,0.2,6.24
Ryan Gravenberch,Bayern,20, DMC  , DMC  ,1(13),0,0,0.6,0.3,0.4,0.2,0,0.6,0.9,6.24
Oliver Burke,Werder Bremen,25," AM(LR),FW  "," AM(LR),FW  ",1(14),2,0,0.5,0.3,0.1,0.3,0.2,0.3,0.8,6.24
Kingsley Schindler,FC Koln,29," D(R),M(R),FW  "," D(R),M(R),FW  ",4(15),0,0,0,0.2,0.3,0.4,0.1,0.5,1,6.23
Woo-Yeong Jeong,Freiburg,23," AM(CR),FW  "," AM(CR),FW  ",4(15),1,1,0.6,0.3,0.3,0.3,0.1,0.3,0.5,6.23
Florian Müller,Stuttgart,25, GK  , GK  ,19,0,0,0,0.1,0,0.1,0,0,0,6.21
Ondrej Duda,FC Koln,28," AM(C),FW  "," AM(C),FW  ",9(4),0,0,0.9,0.6,0.6,1.4,0.1,1,1.2,6.21
Luca Pfeiffer,Stuttgart,26, FW  , FW  ,6(10),0,0,0.8,0.8,0.1,0.4,0.1,0.3,0.8,6.20
Josha Vagnoman,Stuttgart,22," D(LR),M(R)  "," D(LR),M(R)  ",7(6),0,0,0.7,0.4,0.4,0.2,0,0.7,1.3,6.19
Lucas Alario,Eintracht Frankfurt,30, FW  , FW  ,2(13),1,0,0.6,0.1,0.3,0.1,0.3,0.5,0.2,6.18
Takuma Asano,Bochum,28," AM(CLR),FW  "," AM(CLR),FW  ",11(3),1,0,1.6,0.8,0.2,1.1,0.4,1.5,2,6.16
Juan Perea,Stuttgart,23, Forward  , Forward  ,1(12),1,0,0.1,0.1,0.3,0.7,0.3,0.6,1,6.16
Patrick Osterhage,Bochum,23, M(C)  , M(C)  ,4(11),0,0,0.1,0.2,0.2,0.2,0,0.2,0.9,6.14
Silvère Ganvoula,Bochum,26, FW  , FW  ,0(15),0,0,0.6,0.3,0.1,0,0.3,0.1,0.4,6.14
Saidy Janko,Bochum,27," D(R),M(R)  "," D(R),M(R)  ",9(5),0,0,0.1,0.1,0.9,0.4,0,0.7,1.1,6.10
Nils Petersen,Freiburg,34, FW  , FW  ,0(19),0,0,0.3,0.1,0,0.1,0.1,0.1,0.5,6.08
Danny Latza,Schalke,33, M(C)  , M(C)  ,4(9),0,0,0.7,0.1,0.2,0.5,0,0.5,0.4,6.07
Patrick Herrmann,Borussia M.Gladbach,32," M(LR),FW  "," M(LR),FW  ",0(17),1,0,0.4,0.2,0,0.2,0,0.2,0.1,6.04
