Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribble,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Gonzalo Villar,Roma,24, DMC  , DMC  ,21(12),0,1,0.3,0.2,1.2,1.5,0,0.5,0.8,6.58
Matteo Pessina,Atalanta,25, AM(CR)  , AM(CR)  ,21(7),2,2,0.8,1,0.5,0.8,0,0.7,1.3,6.57
Gianluca Lapadula,Benevento,33, FW  , FW  ,29(8),8,2,2.1,0.9,0.4,1.8,0.9,1,1.7,6.57
Kevin Agudelo,Spezia,24," AM(CR),FW  "," AM(CR),FW  ",14(15),1,2,0.7,0.4,1.5,1.1,0.1,0.9,1.2,6.57
Bruno Alves,Parma Calcio 1913,41, D(C)  , D(C)  ,18(1),1,0,0.5,0.1,0.1,0.5,0.1,0.1,0.1,6.57
Eldor Shomurodov,Genoa,27, FW  , FW  ,16(15),8,1,1.3,0.6,0.5,0.7,0.4,1,2.5,6.57
Salvador Ferrer,Spezia,25, D(R)  , D(R)  ,14(4),0,1,0.2,0.8,0.3,0.4,0,0.4,0.7,6.57
Joakim Maehle,Atalanta,25," D(LR),M(LR)  "," D(LR),M(LR)  ",12(8),0,2,1.1,0.7,0.8,0.6,0,0.6,1.4,6.56
Stefano Okaka,Udinese,33, FW  , FW  ,17(5),4,1,1.1,0.4,0.8,1.6,0.6,1,2.3,6.56
Adrien Silva,Sampdoria,33, M(C)  , M(C)  ,18(6),1,1,0.3,0.5,0.7,1,0,0.7,0.9,6.56
Jasmin Kurtic,Parma Calcio 1913,34, M(CL)  , M(CL)  ,31(3),4,0,1,0.7,0.4,1.1,0.1,0.4,0.9,6.56
Marvin Zeegelaar,Udinese,32," D(CL),M(L)  "," D(CL),M(L)  ",23(1),1,0,0.4,0.4,0.9,0.3,0.2,0.6,1.1,6.56
Andrea Petagna,Napoli,27, FW  , FW  ,9(17),4,3,0.9,1,0.3,0.7,0.3,0.5,0.7,6.55
Rogerio,Sassuolo,25," D(L),M(L)  "," D(L),M(L)  ",21(7),0,1,0.6,0.4,0.9,0.9,0,0.5,1.1,6.55
Martin Erlic,Spezia,25, D(C)  , D(C)  ,19(8),3,1,0.4,0,0.1,0.4,0,0,0.3,6.55
Bruno Peres,Roma,33," D(LR),M(LR)  "," D(LR),M(LR)  ",14(16),1,2,0.4,0.9,0.5,0.5,0,0.4,0.8,6.55
Felipe Caicedo,Lazio,34, FW  , FW  ,9(16),8,0,1.2,0.5,0.4,0.7,0.3,0.2,1.1,6.55
Salvatore Molina,Crotone,31," DMC,M(LR)  "," DMC,M(LR)  ",28(1),1,4,0.5,0.8,0.9,1.3,0.1,1,1.2,6.55
Ashley Young,Inter,37," D(LR),M(LR)  "," D(LR),M(LR)  ",16(10),1,4,0.6,1.1,0.2,0.6,0.1,0.1,0.4,6.54
Pierluigi Gollini,Atalanta,27, GK  , GK  ,25,0,0,0,0,0,0.2,0,0,0,6.54
Matteo Ricci,Spezia,28, M(C)  , M(C)  ,26(3),0,2,0.7,0.8,0.4,1,0,0.4,0.7,6.54
Diego Farias,Spezia,32," AM(CLR),FW  "," AM(CLR),FW  ",17(12),4,2,1.1,1.1,0.6,0.5,0.1,0.4,0.9,6.54
Leonardo Pavoletti,Cagliari,34, FW  , FW  ,17(16),4,3,1.3,0.4,0.1,0.9,0.3,0.4,1.2,6.54
Nicolò Rovella,Genoa,21, DMC  , DMC  ,12(8),0,2,0.6,0.8,0.6,1.2,0,0.3,0.8,6.54
Keita Baldé,Sampdoria,28," AM(LR),FW  "," AM(LR),FW  ",12(13),7,1,1.8,0.8,0.6,1.4,0.2,0.6,1.8,6.54
Kevin Bonifazi,Udinese,26, D(C)  , D(C)  ,28(2),0,0,0.6,0.1,0.4,0.5,0,0.1,0.6,6.53
Sofyan Amrabat,Fiorentina,26, DMC  , DMC  ,28(3),0,0,0.3,0.4,1.5,1.4,0,1.5,1.1,6.53
Nicolas Nkoulou,Torino,32, D(C)  , D(C)  ,16(2),1,0,0.2,0.1,0.2,1.4,0,0,0.3,6.53
Gastón Ramírez,Sampdoria,32," AM(CLR),FW  "," AM(CLR),FW  ",10(15),0,4,0.5,0.9,0.7,1.3,0.1,1,1.1,6.53
Aleksey Miranchuk,Atalanta,27," M(CR),FW  "," M(CR),FW  ",4(21),4,2,0.6,0.6,0.6,0.8,0.1,0.5,0.7,6.53
Danilo,Bologna,38, D(C)  , D(C)  ,34(1),0,1,0.5,0.3,0.1,0.4,0,0,0.3,6.53
Gaetano Castrovilli,Fiorentina,26, M(C)  , M(C)  ,29(5),5,3,0.9,0.5,0.9,1.9,0,1.5,2,6.53
Mattias Svanberg,Bologna,24, M(CL)  , M(CL)  ,24(10),5,2,1.7,0.4,0.6,1.3,0,0.5,0.7,6.52
Ivan Radovanovic,Genoa,34," D(C),DMC  "," D(C),DMC  ",24(9),0,0,0.2,0.1,0.2,0.8,0,0.1,0.2,6.52
Nicolás Domínguez,Bologna,24, M(C)  , M(C)  ,15(13),1,0,0.6,0.7,0.3,0.5,0,0.5,0.9,6.52
Andrea Masiello,Genoa,37, D(CR)  , D(CR)  ,30,0,0,0.2,0.2,0,0.4,0,0.1,0.2,6.52
Walace,Udinese,27, DMC  , DMC  ,23(7),0,0,0.6,0.3,0.8,0.9,0,0.5,1.3,6.52
Ivan Provedel,Spezia,28, GK  , GK  ,29,0,0,0,0,0,0.3,0,0,0.1,6.52
Miha Zajc,Genoa,28," M(C),FW  "," M(C),FW  ",22(9),1,3,0.6,0.6,0.9,0.9,0.1,0.6,1.6,6.51
Riccardo Improta,Benevento,29," DMC,M(L)  "," DMC,M(L)  ",23(11),1,0,1,0.6,0.7,1.6,0.1,0.6,1,6.51
Riccardo Gagliolo,Parma Calcio 1913,32, D(CL)  , D(CL)  ,22(6),2,2,0.7,0.6,0.4,1.2,0,0.2,0.5,6.51
Maxime Lopez,Sassuolo,25, M(CR)  , M(CR)  ,22(7),2,0,0.3,0.7,0.6,0.8,0,0.4,0.6,6.51
Daniele Verde,Spezia,26," AM(CLR),FW  "," AM(CLR),FW  ",13(9),6,1,1.5,0.5,0.3,0.5,0.1,0.3,0.6,6.50
Jakub Jankto,Sampdoria,27, M(CLR)  , M(CLR)  ,29(6),6,3,1.1,1,0.3,0.8,0.2,1,1.1,6.50
Marco Silvestri,Verona,32, GK  , GK  ,34,0,0,0,0,0,0.1,0,0,0,6.49
Bartlomiej Dragowski,Fiorentina,25, GK  , GK  ,37,0,1,0,0,0,0.2,0,0,0,6.49
Nahuel Molina,Udinese,24," D(R),M(R)  "," D(R),M(R)  ",18(11),2,5,0.6,0.8,0.5,0.4,0.1,0.2,1,6.49
Sandro Tonali,AC Milan,22, DMC  , DMC  ,17(8),0,0,0.4,0.6,0.2,0.7,0,0.3,0.6,6.49
Giulio Maggiore,Spezia,24, M(C)  , M(C)  ,26(7),3,1,1.2,0.4,0.5,1.2,0.1,0.4,1.7,6.48
Sasa Lukic,Torino,26, M(C)  , M(C)  ,24(8),3,0,0.6,0.7,0.7,1.2,0,0.7,1.1,6.48
Pawel Dawidowicz,Verona,27, D(C)  , D(C)  ,22(8),0,0,0.5,0.2,0.2,0.3,0.1,0.1,0.5,6.48
Mert Müldür,Sassuolo,23, D(R)  , D(R)  ,18(10),0,0,0.5,0.3,0.7,0.5,0,0.4,1,6.48
Sebastian Walukiewicz,Cagliari,22, D(C)  , D(C)  ,18(1),0,1,0.2,0.1,0.4,0.2,0,0.3,0.5,6.47
Claudio Terzi,Spezia,38, D(C)  , D(C)  ,22(3),1,1,0.2,0.2,0.1,0.6,0.1,0.1,0.2,6.47
Germán Pezzella,Fiorentina,31, D(C)  , D(C)  ,32,1,0,0.5,0.1,0,0.5,0.1,0,0.4,6.46
Samu Castillejo,AC Milan,28, AM(CLR)  , AM(CLR)  ,12(16),1,0,0.9,0.4,1.1,1.1,0.1,0.8,0.8,6.46
Gregoire Defrel,Sassuolo,31," AM(CR),FW  "," AM(CR),FW  ",14(14),3,3,0.8,0.7,0.5,0.7,0.2,0.5,1.2,6.46
Roberto Insigne,Benevento,28, AM(C)  , AM(C)  ,17(13),2,4,1.3,1.3,0.6,0.5,0.1,0.5,1.2,6.45
Giovanni Simeone,Cagliari,27," AM(R),FW  "," AM(R),FW  ",19(14),6,2,1.3,0.4,0.5,0.8,0.5,0.7,1.7,6.45
Andreas Skov Olsen,Bologna,23, M(CR)  , M(CR)  ,12(14),2,2,1.2,0.8,0.7,0.5,0.1,0.3,1.2,6.45
Alessandro Tuia,Benevento,32, D(C)  , D(C)  ,19(8),1,0,0.3,0.1,0.1,0.4,0,0.1,0.3,6.45
Lorenzo De Silvestri,Bologna,34," D(R),M(R)  "," D(R),M(R)  ",25(4),2,0,0.4,0.4,0.1,0.6,0,0.4,0.4,6.45
Juan Musso,Udinese,28, GK  , GK  ,35,0,0,0,0,0,0.1,0,0,0,6.45
Marash Kumbulla,Roma,23, D(C)  , D(C)  ,14(7),1,0,0.3,0.2,0.2,0.7,0,0.1,0.3,6.44
Pedro Obiang,Sassuolo,30, DMC  , DMC  ,16(17),0,1,0.5,0.4,0.5,0.6,0,0.2,0.4,6.44
Pasquale Schiattarella,Benevento,35," DMC,M(R)  "," DMC,M(R)  ",26(3),1,1,0.4,0.9,0.5,1.9,0,0.4,0.7,6.44
Matteo Lovato,Verona,23, D(C)  , D(C)  ,14(10),0,0,0,0.2,0,0.4,0,0.1,0.6,6.44
Federico Bernardeschi,Juventus,29," M(CLR),FW  "," M(CLR),FW  ",8(19),0,2,0.5,0.9,0.8,0.6,0.1,0.4,1,6.44
Mërgim Vojvoda,Torino,28," D(CR),M(LR)  "," D(CR),M(LR)  ",17(7),2,2,0.3,0.3,0.4,0.3,0,0.5,0.6,6.43
Carles Pérez,Roma,25," AM(CR),FW  "," AM(CR),FW  ",6(15),2,1,1.1,0.7,0.8,0.3,0,0.7,1.2,6.43
Goran Pandev,Genoa,39," M(CR),FW  "," M(CR),FW  ",15(14),7,3,0.7,0.5,0.5,1.2,0.2,0.8,1.8,6.43
Valerio Verre,Sampdoria,29," AM(CL),FW  "," AM(CL),FW  ",12(15),3,3,0.9,0.7,0.7,0.8,0,0.9,1.6,6.43
Danilo D'Ambrosio,Inter,34," D(CLR),M(LR)  "," D(CLR),M(LR)  ",7(12),3,0,0.4,0.2,0.2,0.6,0,0.2,0.5,6.43
Lorenzo Montipò,Benevento,27, GK  , GK  ,37,0,0,0,0,0,0.2,0,0,0,6.42
Emanuel Vignato,Bologna,22, AM(CL)  , AM(CL)  ,11(20),1,4,0.7,0.8,0.7,0.4,0.1,0.4,0.5,6.42
Paolo Ghiglione,Genoa,26," D(R),M(R)  "," D(R),M(R)  ",14(9),0,4,0.4,0.8,0.3,0.6,0.1,0.3,0.6,6.42
Jens Stryger Larsen,Udinese,32," D(CLR),M(LR)  "," D(CLR),M(LR)  ",30(3),2,0,0.7,0.3,0.4,0.4,0.1,0.6,1,6.42
Alfred Duncan,Cagliari,29, DMC  , DMC  ,12(7),0,1,0.4,0.5,0.9,0.6,0,0.4,1.2,6.41
Simone Zaza,Torino,31, FW  , FW  ,15(14),6,0,2,0.4,0.2,1.1,0.5,0.7,1.9,6.41
Marlon Santos,Sassuolo,27, D(C)  , D(C)  ,19(5),0,0,0.2,0,0.3,0.3,0,0.2,0.2,6.41
Kaan Ayhan,Sassuolo,28," D(CR),DMC  "," D(CR),DMC  ",7(12),0,0,0.3,0,0.2,0.1,0,0.2,0.1,6.41
Edoardo Goldaniga,Genoa,29, D(CR)  , D(CR)  ,19(6),0,1,0.3,0.3,0.2,1,0,0.1,0.4,6.41
Lisandro Magallán,Crotone,29, D(C)  , D(C)  ,25(3),1,2,0.3,0.3,0.3,0.5,0,0.2,0.6,6.40
Artur Ionita,Benevento,32, M(CR)  , M(CR)  ,34(2),2,0,0.6,0.4,0.5,0.6,0,0.6,0.8,6.40
Kevin Lasagna,Verona,30," AM(CL),FW  "," AM(CL),FW  ",14(5),2,0,1.6,0.6,0.4,1.1,1.2,0.9,2.7,6.40
Stefano Sensi,Inter,27, AM(C)  , AM(C)  ,4(14),0,0,1,0.6,0.4,0.8,0,0.3,0.8,6.40
Gabriele Zappa,Cagliari,23," D(R),M(R)  "," D(R),M(R)  ",27(7),0,4,0.3,0.8,0.6,0.3,0,0.4,0.6,6.40
Gonzalo Escalante,Lazio,29, DMC  , DMC  ,4(20),0,1,0.3,0.1,0.3,0.3,0,0.1,0.3,6.40
Martín Cáceres,Fiorentina,35," D(CLR),M(R)  "," D(CLR),M(R)  ",26(3),2,2,0.5,0.3,0.1,0.6,0,0.3,0.5,6.39
Pedro Pereira,Crotone,25," D(R),M(R)  "," D(R),M(R)  ",29(6),0,4,0.4,0.6,0.4,0.5,0.1,0.9,1.1,6.39
Përparim Hetemaj,Benevento,36, M(CL)  , M(CL)  ,27(4),0,2,0.4,0.5,0.6,2.5,0,0.9,1.1,6.38
Mohamed Fares,Lazio,27," D(L),M(L)  "," D(L),M(L)  ",12(9),0,1,0.7,0.7,0.3,0.3,0.1,0.3,0.9,6.38
Rade Krunic,AC Milan,29, M(CL)  , M(CL)  ,5(20),1,2,0.3,0.3,0.2,0.8,0.1,0.2,0.4,6.38
Igor Julio,Fiorentina,25," D(C),M(L)  "," D(C),M(L)  ",13(8),0,0,0,0.1,0.3,0.3,0,0.3,0.3,6.37
Marco Parolo,Lazio,38, M(C)  , M(C)  ,7(11),0,2,0.3,0.2,0,0.1,0.1,0.1,0.3,6.37
Eddie Salcedo,Verona,21," AM(C),FW  "," AM(C),FW  ",7(14),2,0,1,0.2,0.5,0.7,0.1,0.8,1,6.37
Ahmad Benali,Crotone,31, AM(CR)  , AM(CR)  ,15(3),0,1,0.6,0.8,0.5,0.9,0.1,0.6,1.2,6.37
Karol Linetty,Torino,28, M(CLR)  , M(CLR)  ,20(7),1,0,0.3,0.6,0.7,1.1,0,0.9,1.6,6.36
Luigi Sepe,Parma Calcio 1913,31, GK  , GK  ,36,0,0,0,0,0.1,0.1,0,0,0,6.36
Bryan Dabo,Benevento,31," D(R),M(CR)  "," D(R),M(CR)  ",12(13),0,0,0.5,0.3,0.8,0.8,0,0.3,1.2,6.35
Jeremy Toljan,Sassuolo,28," D(LR),M(LR)  "," D(LR),M(LR)  ",18(8),0,1,0.2,0.5,0.4,0.5,0.2,0.2,1,6.34
Jens Petter Hauge,AC Milan,23, AM(CLR)  , AM(CLR)  ,3(15),2,0,0.4,0.6,0.5,0.1,0.1,0.6,0.8,6.34
Roberto Piccoli,Spezia,22, FW  , FW  ,8(12),5,0,0.8,0.2,0.3,0.7,0.2,0.6,2.2,6.34
Luca Caldirola,Benevento,32, D(CL)  , D(CL)  ,17(8),2,0,0.3,0.2,0,1,0,0.1,0.1,6.33
Patric,Lazio,29," D(CR),M(R)  "," D(CR),M(R)  ",18(7),0,1,0.3,0.4,0,0.2,0,0.2,0.5,6.32
Nahuel Estévez,Spezia,27, M(CR)  , M(CR)  ,19(8),0,3,0.9,1,0.4,0.8,0,0.5,1.1,6.32
Federico Barba,Benevento,29, D(CL)  , D(CL)  ,31(1),0,2,0.4,0.4,0.2,0.3,0,0.2,0.4,6.32
Ilija Nestorovski,Udinese,32, FW  , FW  ,4(18),2,1,1.1,0.6,0.1,0.7,0.2,0.4,0.7,6.32
Alberto Grassi,Parma Calcio 1913,28, DMC  , DMC  ,13(10),0,0,0.4,0.1,0.3,1.2,0,0.2,1,6.32
Jean-Daniel Akpa Akpro,Lazio,30," D(R),M(CLR)  "," D(R),M(CLR)  ",6(26),0,1,0.4,0.4,0.5,0.4,0,0.4,0.8,6.31
Marko Pjaca,Genoa,27," AM(CL),FW  "," AM(CL),FW  ",15(20),3,2,0.8,0.4,0.7,0.7,0.1,0.9,1.3,6.31
Riccardo Marchizza,Spezia,24, D(L)  , D(L)  ,17(7),0,2,0.3,0.6,0.3,0.6,0.1,0.3,1,6.31
Milos Vulic,Crotone,26, M(C)  , M(C)  ,13(12),1,1,0.7,0.8,0.5,1.3,0,0.6,1.2,6.31
Luca Vignali,Spezia,27, D(R)  , D(R)  ,19(2),0,0,0.2,0.5,0.3,1,0,0.2,1.4,6.30
Daam Foulon,Benevento,23, D(L)  , D(L)  ,11(12),0,1,0,0.2,0.3,1,0,0.2,0.5,6.30
Nikola Kalinic,Verona,35, FW  , FW  ,15(4),2,0,1.3,0.4,0.3,1.8,0.5,0.7,1.8,6.29
Mehdi Léris,Sampdoria,24," DMC,M(LR)  "," DMC,M(LR)  ",3(17),0,0,0.1,0.4,0.3,0.2,0,0.2,0.5,6.29
Lorenzo Venuti,Fiorentina,27," D(CLR),M(LR)  "," D(CLR),M(LR)  ",21(7),0,1,0.1,0.5,0.3,0.9,0,0.4,0.7,6.29
Alex Cordaz,Crotone,40, GK  , GK  ,36,0,0,0,0,0,0.2,0,0,0,6.28
Mitchell Dijks,Bologna,30," D(L),M(L)  "," D(L),M(L)  ",18(2),0,0,0.1,0.3,1,0.8,0.1,0.4,0.9,6.28
José Callejón,Fiorentina,36," M(LR),FW  "," M(LR),FW  ",6(14),0,1,0.5,0.3,0.3,0.6,0,0.3,0.5,6.27
Federico Bonazzoli,Torino,25," AM(C),FW  "," AM(C),FW  ",4(16),2,2,1.1,0.2,0.4,1,0.2,0.4,0.8,6.27
Fernando Forestieri,Udinese,33," AM(CL),FW  "," AM(CL),FW  ",3(16),1,1,0.6,0.4,0.5,1.2,0.3,0.4,0.8,6.27
Eljif Elmas,Napoli,23, M(CLR)  , M(CLR)  ,3(30),2,1,0.4,0.4,0.4,0.2,0,0.3,0.5,6.26
Vedat Muriqi,Lazio,28, FW  , FW  ,7(20),1,0,1.1,0.4,0.1,0.7,0.6,0.6,1.2,6.26
Salvatore Sirigu,Torino,36, GK  , GK  ,32,0,0,0,0,0,0.1,0,0,0.1,6.26
Marco Sau,Benevento,35," AM(C),FW  "," AM(C),FW  ",9(15),4,2,0.5,0.8,0.5,0.8,0,0.5,1.2,6.26
Amadou Diawara,Roma,25, DMC  , DMC  ,7(11),1,0,0.4,0.1,0.3,0.2,0,0.1,0.5,6.26
Ebrima Colley,Verona,23, AM(R)  , AM(R)  ,4(19),1,0,0.7,0.3,0.8,0.8,0.3,0.8,1.5,6.24
Andrés Tello,Benevento,26, M(C)  , M(C)  ,3(15),1,0,0.4,0.1,0.3,0.2,0,0.2,0.5,6.24
Niccolò Zanellato,Crotone,24, M(C)  , M(C)  ,18(9),1,1,0.2,0.3,0.6,1.3,0,0.4,0.6,6.23
Andrea Poli,Bologna,33, M(CL)  , M(CL)  ,4(14),1,0,0.2,0.3,0.3,0.4,0,0.2,0.5,6.23
Alberto Cerri,Cagliari,26, FW  , FW  ,3(21),1,0,0.7,0.3,0.3,0.6,0,0.5,0.6,6.22
Daniel Bessa,Verona,30, AM(C)  , AM(C)  ,4(14),0,2,0.4,0.8,0.2,0.3,0.2,0.7,1,6.22
Emmanuel Rivière,Crotone,33, FW  , FW  ,7(14),1,1,0.6,0.2,0.2,0.9,0,0.4,0.9,6.21
Christian Kouamé,Fiorentina,25," AM(LR),FW  "," AM(LR),FW  ",9(24),1,1,0.5,0.4,0.5,1,0.2,0.7,1.5,6.21
Luca Marrone,Crotone,32," D(C),DMC  "," D(C),DMC  ",18(3),0,0,0.2,0,0,0.5,0,0,0.2,6.21
Maxime Busi,Parma Calcio 1913,23," D(R),M(R)  "," D(R),M(R)  ",11(13),0,1,0.3,0.3,0.5,0.3,0,0.2,0.9,6.21
Vladimir Golemic,Crotone,31, D(C)  , D(C)  ,26(4),2,0,0.2,0.2,0.1,0.3,0,0.2,0.4,6.19
Sebastiano Luperto,Crotone,26, D(C)  , D(C)  ,22(1),0,0,0.2,0.3,0.2,0.8,0,0.1,0.5,6.19
Borja Valero,Fiorentina,38, M(CL)  , M(CL)  ,4(16),0,0,0.3,0.1,0.3,0.8,0.1,0.6,0.6,6.18
Danilo Cataldi,Lazio,28, M(C)  , M(C)  ,4(15),0,0,0.3,0.3,0.4,0.2,0,0.1,0.3,6.17
Jacopo Petriccione,Crotone,28, M(C)  , M(C)  ,11(9),0,0,0.2,0.4,0.1,0.9,0,0.2,0.2,6.16
Valon Behrami,Genoa,37, M(C)  , M(C)  ,8(18),0,0,0.2,0.1,0,0.8,0,0.1,0.3,6.15
Andreas Pereira,Lazio,27, M(CLR)  , M(CLR)  ,3(23),1,2,0.5,0.5,0.3,0.3,0.1,0.4,0.5,6.13
Simon Sohm,Parma Calcio 1913,21, M(C)  , M(C)  ,8(10),1,0,0.3,0.2,0.4,0.2,0.1,0.8,0.7,6.12
Eduardo Henrique,Crotone,27, M(C)  , M(C)  ,8(10),1,0,0.5,0.3,0.7,0.8,0.1,0.9,0.5,6.05
Andrea Rispoli,Crotone,34," D(R),M(R)  "," D(R),M(R)  ",5(14),0,0,0.2,0.5,0.1,0.2,0.1,0.2,0.4,6.02
