Name,Team,Age,Position,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating,League,Saison,Born,Start Application,Remplacement Application,Total goals,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Dribble
Wayne Hennessey,Wolverhampton Wanderers,22,Goalkeeper,1170,0,1,0,0,0.0,34.6,0.1,0,6.55,PremierLeague,2009,1987,13,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Chris Kirkland,Wigan,29,Goalkeeper,2770,0,0,0,0,0.0,48.5,0.0,0,6.51,PremierLeague,2009,1980,32,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Matt Duke,Hull,32,Goalkeeper,990,0,0,1,0,0.0,40.3,0.0,0,6.49,PremierLeague,2009,1977,11,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Marton Fülöp,Sunderland,27,Goalkeeper,1103,0,0,0,0,0.0,38.7,0.0,0,6.46,PremierLeague,2009,1982,12,1,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Emiliano Martínez,Aston Villa,28,Goalkeeper,3420,0,0,1,0,0.0,62.5,0.3,3,7.0,PremierLeague,2020,1992,38,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Illan Meslier,Leeds,20,Goalkeeper,3150,0,0,0,0,0.0,77.1,0.6,3,6.91,PremierLeague,2020,2000,35,0,0,0.0,0.0,0.3,0,0.0,0.1,0.0
Nick Pope,Burnley,28,Goalkeeper,2880,0,0,1,0,0.0,44.6,0.3,6,6.86,PremierLeague,2020,1992,32,0,0,0.1,0.0,0.2,0,0.0,0.1,0.0
Karl Darlow,Newcastle,30,Goalkeeper,2250,0,0,3,0,0.0,45.7,0.7,1,6.79,PremierLeague,2020,1990,25,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Hugo Lloris,Tottenham,34,Goalkeeper,3420,0,0,0,0,0.0,69.3,0.2,2,6.75,PremierLeague,2020,1986,38,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Alphonse Aréola,Fulham,28,Goalkeeper,3240,0,0,2,0,0.0,68.7,0.4,1,6.74,PremierLeague,2020,1992,36,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Sam Johnstone,West Brom,27,Goalkeeper,3330,0,1,1,0,0.0,43.2,0.2,2,6.74,PremierLeague,2020,1993,37,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Alisson,Liverpool,28,Goalkeeper,2970,1,0,1,0,0.0,84.6,0.4,0,6.73,PremierLeague,2020,1992,33,0,1,0.0,0.0,0.2,0,0.0,0.0,0.1
Jordan Pickford,Everton,26,Goalkeeper,2743,0,0,1,0,0.0,61.8,0.3,1,6.65,PremierLeague,2020,1994,31,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Lukasz Fabianski,West Ham,35,Goalkeeper,3150,0,0,2,0,0.0,54.9,0.1,1,6.62,PremierLeague,2020,1985,35,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Ederson,Man City,27,Goalkeeper,3240,0,1,3,0,0.0,81.2,0.2,0,6.61,PremierLeague,2020,1993,36,0,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Robert Sánchez,Brighton,23,Goalkeeper,2430,0,0,2,0,0.0,70.9,0.5,1,6.59,PremierLeague,2020,1997,27,0,0,0.0,0.0,0.2,0,0.0,0.1,0.0
Édouard Mendy,Chelsea,29,Goalkeeper,2746,0,0,2,0,0.0,83.3,0.1,0,6.56,PremierLeague,2020,1991,31,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Bernd Leno,Arsenal,28,Goalkeeper,3132,0,0,0,1,0.0,76.8,0.3,0,6.56,PremierLeague,2020,1992,35,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Aaron Ramsdale,Sheff Utd,22,Goalkeeper,3420,0,0,1,0,0.0,43.4,0.2,2,6.55,PremierLeague,2020,1998,38,0,0,0.1,0.0,0.1,0,0.0,0.1,0.1
Kasper Schmeichel,Leicester,34,Goalkeeper,3420,0,0,0,0,0.0,70.4,0.3,2,6.55,PremierLeague,2020,1986,38,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Rui Patrício,Wolves,32,Goalkeeper,3330,0,0,1,0,0.0,62.5,0.2,0,6.5,PremierLeague,2020,1988,37,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Alex McCarthy,Southampton,31,Goalkeeper,2700,0,0,2,0,0.0,61.0,0.1,1,6.49,PremierLeague,2020,1989,30,0,0,0.0,0.0,0.1,0,0.0,0.0,0.1
David de Gea,Man Utd,30,Goalkeeper,2296,0,0,0,0,0.0,75.4,0.2,0,6.47,PremierLeague,2020,1990,26,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Vicente Guaita,Crystal Palace,33,Goalkeeper,3330,0,0,2,0,0.0,49.6,0.3,1,6.46,PremierLeague,2020,1987,37,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Boaz Myhill,West Bromwich Albion,32,Goalkeeper,934,0,0,1,0,0.0,40.5,0.2,1,7.36,PremierLeague,2014,1982,10,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Costel Pantilimon,Sunderland,27,Goalkeeper,2520,0,0,2,0,0.0,47.5,0.3,4,7.12,PremierLeague,2014,1987,28,0,0,0.0,0.0,0.4,0,0.0,0.0,0.0
Lukasz Fabianski,Swansea,30,Goalkeeper,3308,0,0,0,1,0.0,55.8,0.5,5,7.09,PremierLeague,2014,1984,37,0,0,0.0,0.0,0.3,0,0.0,0.0,0.0
David Ospina,Arsenal,26,Goalkeeper,1620,0,0,0,0,0.0,57.5,0.1,0,7.06,PremierLeague,2014,1988,18,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Steve Harper,Hull,40,Goalkeeper,853,0,0,0,0,0.0,43.5,0.4,1,6.93,PremierLeague,2014,1974,10,0,0,0.0,0.0,0.3,0,0.0,0.1,0.0
Hugo Lloris,Tottenham,28,Goalkeeper,3064,0,0,0,0,0.0,60.6,0.1,0,6.89,PremierLeague,2014,1986,35,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Tom Heaton,Burnley,28,Goalkeeper,3420,0,0,1,0,0.0,45.9,0.3,4,6.82,PremierLeague,2014,1986,38,0,0,0.1,0.1,0.1,0,0.0,0.0,0.0
Adrián,West Ham,27,Goalkeeper,3391,0,0,3,1,0.0,46.2,0.2,1,6.8,PremierLeague,2014,1987,38,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Thibaut Courtois,Chelsea,22,Goalkeeper,2814,0,0,1,0,0.0,49.5,0.3,1,6.78,PremierLeague,2014,1992,32,0,0,0.1,0.0,0.3,0,0.0,0.0,0.0
Joe Hart,Manchester City,27,Goalkeeper,3240,0,0,1,0,0.0,47.6,0.4,0,6.75,PremierLeague,2014,1987,36,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Simon Mignolet,Liverpool,26,Goalkeeper,3224,0,0,0,0,0.0,61.9,0.2,0,6.73,PremierLeague,2014,1988,35,1,0,0.0,0.1,0.1,0,0.0,0.0,0.0
David de Gea,Manchester United,24,Goalkeeper,3314,0,0,0,0,0.0,64.1,0.1,0,6.68,PremierLeague,2014,1990,37,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Fraser Forster,Southampton,26,Goalkeeper,2624,0,0,1,0,0.0,57.6,0.1,1,6.67,PremierLeague,2014,1988,30,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Asmir Begovic,Stoke,28,Goalkeeper,3150,0,0,3,0,0.0,61.7,0.2,0,6.65,PremierLeague,2014,1986,35,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Robert Green,Queens Park Rangers,35,Goalkeeper,3184,0,0,1,0,0.0,43.6,0.1,0,6.65,PremierLeague,2014,1979,36,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Brad Guzan,Aston Villa,30,Goalkeeper,3060,0,0,2,0,0.0,54.7,0.3,2,6.64,PremierLeague,2014,1984,34,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Kasper Schmeichel,Leicester,28,Goalkeeper,2160,0,0,0,0,0.0,41.1,0.1,0,6.63,PremierLeague,2014,1986,24,0,0,0.1,0.1,0.0,0,0.0,0.0,0.0
Vito Mannone,Sunderland,27,Goalkeeper,900,0,0,0,0,0.0,63.3,0.6,1,6.51,PremierLeague,2014,1987,10,0,0,0.1,0.0,0.3,0,0.0,0.1,0.0
Ben Foster,West Bromwich Albion,31,Goalkeeper,2486,0,0,2,0,0.0,41.1,0.2,0,6.51,PremierLeague,2014,1983,28,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Julian Speroni,Crystal Palace,36,Goalkeeper,3205,0,0,1,0,0.0,42.5,0.1,1,6.5,PremierLeague,2014,1978,36,0,0,0.0,0.0,0.0,0,0.0,0.1,0.0
Wojciech Szczesny,Arsenal,25,Goalkeeper,1499,0,0,1,0,0.0,62.3,0.3,0,6.46,PremierLeague,2014,1989,17,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Tim Howard,Everton,36,Goalkeeper,2836,0,0,3,0,0.0,57.5,0.3,1,6.44,PremierLeague,2014,1978,32,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Allan McGregor,Hull,33,Goalkeeper,2340,0,0,0,0,0.0,42.2,0.1,2,6.42,PremierLeague,2014,1981,26,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Tim Krul,Newcastle United,26,Goalkeeper,2700,0,1,1,0,0.0,47.8,0.2,0,6.4,PremierLeague,2014,1988,30,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Wojciech Szczesny,Arsenal,24,Goalkeeper,3330,0,0,2,0,0.0,62.4,0.4,0,7.04,PremierLeague,2013,1989,37,0,0,0.0,0.1,0.1,0,0.0,0.0,0.0
Vito Mannone,Sunderland,26,Goalkeeper,2567,0,0,0,0,0.0,53.3,0.1,5,7.03,PremierLeague,2013,1987,28,1,0,0.1,0.0,0.0,0,0.0,0.0,0.0
Asmir Begovic,Stoke,27,Goalkeeper,2880,1,0,1,0,0.0,59.6,0.4,2,7.01,PremierLeague,2013,1986,32,0,1,0.0,0.0,0.2,0,0.0,0.0,0.0
Jussi Jääskeläinen,West Ham,39,Goalkeeper,1620,0,1,0,0,0.0,42.6,0.1,2,6.9,PremierLeague,2013,1974,18,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Tim Howard,Everton,35,Goalkeeper,3263,0,1,4,1,0.0,59.8,0.1,0,6.89,PremierLeague,2013,1978,37,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Adrián,West Ham,26,Goalkeeper,1800,0,0,2,0,0.0,48.3,0.1,1,6.82,PremierLeague,2013,1987,20,0,0,0.1,0.0,0.3,0,0.0,0.0,0.0
Petr Cech,Chelsea,32,Goalkeeper,3060,0,0,0,0,0.0,52.9,0.2,0,6.82,PremierLeague,2013,1981,34,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Julian Speroni,Crystal Palace,35,Goalkeeper,3330,0,0,0,0,0.0,40.7,0.2,0,6.8,PremierLeague,2013,1978,37,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Brad Guzan,Aston Villa,29,Goalkeeper,3420,0,1,1,0,0.0,48.2,0.3,1,6.78,PremierLeague,2013,1984,38,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
David Marshall,Cardiff,29,Goalkeeper,3330,0,0,2,0,0.0,46.3,0.1,2,6.72,PremierLeague,2013,1984,37,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Hugo Lloris,Tottenham,27,Goalkeeper,3330,0,0,2,0,0.0,45.3,0.2,1,6.72,PremierLeague,2013,1986,37,0,0,0.0,0.1,0.1,0,0.0,0.0,0.0
Joe Hart,Manchester City,26,Goalkeeper,2790,0,0,1,0,0.0,47.3,0.2,0,6.69,PremierLeague,2013,1987,31,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Artur Boruc,Southampton,33,Goalkeeper,2578,0,1,0,0,0.0,58.3,0.1,1,6.69,PremierLeague,2013,1980,29,0,0,0.1,0.1,0.1,0,0.0,0.0,0.0
Simon Mignolet,Liverpool,25,Goalkeeper,3420,0,0,0,0,0.0,64.5,0.3,1,6.68,PremierLeague,2013,1988,38,0,0,0.0,0.1,0.1,0,0.0,0.0,0.0
David Stockdale,Fulham,28,Goalkeeper,1738,0,0,0,0,0.0,53.8,0.3,0,6.67,PremierLeague,2013,1985,19,2,0,0.0,0.1,0.0,0,0.0,0.0,0.0
John Ruddy,Norwich,27,Goalkeeper,3420,0,0,2,0,0.0,39.1,0.2,1,6.65,PremierLeague,2013,1986,38,0,0,0.1,0.1,0.2,0,0.0,0.0,0.0
David de Gea,Manchester United,23,Goalkeeper,3330,0,0,1,0,0.0,55.7,0.1,1,6.6,PremierLeague,2013,1990,37,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Tim Krul,Newcastle United,25,Goalkeeper,3240,0,0,0,0,0.0,51.3,0.1,1,6.6,PremierLeague,2013,1988,36,0,0,0.1,0.0,0.1,0,0.0,0.1,0.0
Boaz Myhill,West Bromwich Albion,31,Goalkeeper,1260,0,0,0,0,0.0,51.9,0.1,0,6.58,PremierLeague,2013,1982,14,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Maarten Stekelenburg,Fulham,31,Goalkeeper,1682,0,0,0,0,0.0,47.4,0.2,0,6.57,PremierLeague,2013,1982,19,0,0,0.1,0.1,0.1,0,0.0,0.1,0.0
Ben Foster,West Bromwich Albion,30,Goalkeeper,2148,0,0,1,0,0.0,42.6,0.0,2,6.57,PremierLeague,2013,1983,24,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Allan McGregor,Hull,32,Goalkeeper,2229,0,0,0,2,0.0,41.6,0.2,1,6.48,PremierLeague,2013,1981,26,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Michel Vorm,Swansea,30,Goalkeeper,2340,0,0,2,1,0.0,61.1,0.2,0,6.47,PremierLeague,2013,1983,26,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Steve Harper,Hull,39,Goalkeeper,1100,0,0,1,0,0.0,39.2,0.2,0,6.46,PremierLeague,2013,1974,11,2,0,0.1,0.1,0.1,0,0.0,0.0,0.0
Gerhard Tremmel,Swansea,35,Goalkeeper,1080,0,0,0,0,0.0,66.1,0.3,0,6.42,PremierLeague,2013,1978,12,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Keiren Westwood,Sunderland,29,Goalkeeper,853,0,0,0,0,0.0,39.2,0.2,0,6.33,PremierLeague,2013,1984,10,0,0,0.1,0.0,0.1,0,0.1,0.0,0.0
Rubén Blanco,Celta Vigo,21,Goalkeeper,990,0,0,2,0,0.0,48.3,0.3,1,6.91,LaLiga,2016,1995,11,0,0,0.0,0.1,0.1,0,0.0,0.0,0.0
Andrés Fernández,Villarreal,30,Goalkeeper,1315,0,0,2,0,0.0,49.9,0.5,1,6.9,LaLiga,2016,1986,14,1,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Sergio Asenjo,Villarreal,27,Goalkeeper,2105,0,0,0,0,0.0,36.0,0.3,1,6.89,LaLiga,2016,1989,24,0,0,0.0,0.0,0.3,0,0.0,0.0,0.0
Fernando Pacheco,Deportivo Alaves,24,Goalkeeper,3240,0,0,1,0,0.0,57.0,0.2,3,6.87,LaLiga,2016,1992,36,0,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Marc-André ter Stegen,Barcelona,24,Goalkeeper,3240,0,0,1,0,0.0,81.2,0.1,0,6.85,LaLiga,2016,1992,36,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Sergio Rico,Sevilla,23,Goalkeeper,3150,0,0,0,0,0.0,60.5,0.3,2,6.82,LaLiga,2016,1993,35,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Keylor Navas,Real Madrid,30,Goalkeeper,2430,0,0,2,0,0.0,67.1,0.2,2,6.78,LaLiga,2016,1986,27,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Antonio Adán,Real Betis,29,Goalkeeper,3330,0,0,5,0,0.0,52.7,0.3,1,6.78,LaLiga,2016,1987,37,0,0,0.0,0.1,0.1,0,0.0,0.0,0.0
Diego López,Espanyol,35,Goalkeeper,3113,0,0,3,0,0.0,53.0,0.3,3,6.75,LaLiga,2016,1981,35,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Kiko Casilla,Real Madrid,30,Goalkeeper,990,0,0,0,0,0.0,67.4,0.5,0,6.73,LaLiga,2016,1986,11,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Yoel Rodríguez,Eibar,28,Goalkeeper,2117,0,0,1,1,0.0,45.3,0.2,0,6.73,LaLiga,2016,1988,22,3,0,0.1,0.0,0.0,0,0.0,0.0,0.0
Guillermo Ochoa,Granada,31,Goalkeeper,3420,0,0,2,0,0.0,54.9,0.2,3,6.68,LaLiga,2016,1985,38,0,0,0.1,0.0,0.1,0,0.0,0.1,0.0
Jan Oblak,Atletico Madrid,23,Goalkeeper,2650,0,0,1,0,0.0,55.9,0.2,0,6.67,LaLiga,2016,1993,30,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Iván Cuéllar,Sporting Gijon,32,Goalkeeper,3240,0,0,5,0,0.0,48.4,0.5,3,6.66,LaLiga,2016,1984,36,0,0,0.0,0.0,0.3,0,0.0,0.1,0.0
Gerónimo Rulli,Real Sociedad,24,Goalkeeper,3420,0,0,4,0,0.0,72.8,0.2,1,6.64,LaLiga,2016,1992,38,0,0,0.1,0.0,0.2,0,0.0,0.1,0.0
Carlos Kameni,Malaga,33,Goalkeeper,3150,0,0,2,0,0.0,55.3,0.2,1,6.61,LaLiga,2016,1983,35,0,0,0.0,0.1,0.1,0,0.0,0.1,0.0
Przemyslaw Tyton,Deportivo La Coruna,30,Goalkeeper,1125,0,0,1,0,0.0,48.7,0.2,0,6.58,LaLiga,2016,1986,12,1,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Gorka Iraizoz,Athletic Bilbao,35,Goalkeeper,1405,0,0,1,0,0.0,57.6,0.4,0,6.56,LaLiga,2016,1981,16,1,0,0.0,0.1,0.2,0,0.0,0.1,0.0
Kepa Arrizabalaga,Athletic Bilbao,22,Goalkeeper,2016,0,0,1,0,0.0,61.5,0.3,0,6.56,LaLiga,2016,1994,23,0,0,0.0,0.1,0.2,0,0.0,0.1,0.0
Diego Alves,Valencia,32,Goalkeeper,2970,0,0,4,0,0.0,53.2,0.1,2,6.55,LaLiga,2016,1984,33,0,0,0.0,0.1,0.1,0,0.0,0.1,0.0
Germán Lux,Deportivo La Coruna,35,Goalkeeper,2206,0,0,5,0,0.0,50.0,0.0,0,6.55,LaLiga,2016,1981,25,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Iago Herrerín,Leganes,28,Goalkeeper,1826,0,0,0,1,0.0,37.0,0.5,0,6.52,LaLiga,2016,1988,21,0,0,0.0,0.2,0.0,0,0.0,0.0,0.0
Sergio Álvarez,Celta Vigo,30,Goalkeeper,2341,0,1,0,1,0.0,53.4,0.3,0,6.46,LaLiga,2016,1986,27,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Sergio Álvarez,Celta Vigo,24,Goalkeeper,2341,0,1,0,1,0.0,53.4,0.3,0,6.46,LaLiga,2016,1992,27,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Raúl Lizoain,Las Palmas,25,Goalkeeper,1170,0,0,2,0,0.0,74.5,0.2,0,6.38,LaLiga,2016,1991,13,0,0,0.0,0.1,0.5,0,0.0,0.0,0.0
Jon Serantes,Leganes,27,Goalkeeper,1110,0,0,2,0,0.1,40.3,0.2,0,6.37,LaLiga,2016,1989,13,0,0,0.1,0.0,0.0,0,0.0,0.1,0.0
Salvatore Sirigu,Osasuna,29,Goalkeeper,1620,0,0,1,0,0.0,48.4,0.3,0,6.36,LaLiga,2016,1987,18,0,0,0.1,0.0,0.0,0,0.0,0.0,0.0
Javi Varas,Las Palmas,34,Goalkeeper,2250,0,0,0,0,0.0,68.7,0.2,2,6.32,LaLiga,2016,1982,25,0,0,0.0,0.1,0.2,0,0.0,0.2,0.0
Asier Riesgo,Eibar,33,Goalkeeper,1254,0,0,0,2,0.0,39.8,0.3,0,6.14,LaLiga,2016,1983,16,0,0,0.0,0.0,0.2,0,0.1,0.0,0.0
Nauzet Pérez,Osasuna,32,Goalkeeper,1170,0,0,1,0,0.0,40.6,0.2,0,6.11,LaLiga,2016,1984,13,0,0,0.1,0.0,0.3,0,0.0,0.1,0.0
Anthony Lopes,Lyon,27,Goalkeeper,3060,0,0,1,0,0.0,75.8,0.2,1,6.92,Ligue1,2017,1990,34,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Régis Gurtner,Amiens,31,Goalkeeper,3330,0,0,2,0,0.0,47.7,0.3,2,6.9,Ligue1,2017,1986,37,0,0,0.0,0.1,0.2,0,0.0,0.0,0.0
Alphonse Areola,Paris Saint-Germain,24,Goalkeeper,3060,0,0,0,0,0.0,91.1,0.2,2,6.88,Ligue1,2017,1993,34,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Baptiste Reynet,Dijon,27,Goalkeeper,3420,0,0,3,0,0.0,69.0,0.4,0,6.86,Ligue1,2017,1990,38,0,0,0.0,0.1,0.2,0,0.0,0.0,0.0
Erwin Zelazny,Troyes,26,Goalkeeper,1530,0,0,2,0,0.0,52.6,0.5,1,6.83,Ligue1,2017,1991,17,0,0,0.0,0.0,0.3,0,0.0,0.1,0.0
Tomas Koubek,Rennes,25,Goalkeeper,3060,0,0,0,0,0.0,53.9,0.5,0,6.79,Ligue1,2017,1992,34,0,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Mamadou Samassa,Troyes,28,Goalkeeper,1890,0,0,1,0,0.0,47.1,0.3,1,6.79,Ligue1,2017,1989,21,0,0,0.0,0.0,0.2,0,0.0,0.1,0.0
Benjamin Lecomte,Montpellier,27,Goalkeeper,3420,0,0,1,0,0.0,64.3,0.6,2,6.78,Ligue1,2017,1990,38,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Stéphane Ruffier,Saint-Etienne,31,Goalkeeper,3113,0,0,1,1,0.0,64.8,0.1,2,6.75,Ligue1,2017,1986,35,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Ciprian Tatarusanu,Nantes,32,Goalkeeper,3330,0,0,0,0,0.0,56.5,0.4,0,6.7,Ligue1,2017,1985,37,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Karl-Johan Johnsson,Guingamp,28,Goalkeeper,3420,0,0,0,0,0.0,58.6,0.4,1,6.68,Ligue1,2017,1989,38,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Steve Mandanda,Marseille,33,Goalkeeper,2682,0,0,0,1,0.0,66.4,0.3,3,6.66,Ligue1,2017,1984,31,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Mike Maignan,Lille,22,Goalkeeper,3033,0,0,0,1,0.0,74.7,0.4,2,6.65,Ligue1,2017,1995,34,0,0,0.0,0.3,0.3,0,0.0,0.1,0.0
Eiji Kawashima,Metz,35,Goalkeeper,2570,0,0,0,1,0.0,49.3,0.0,0,6.61,Ligue1,2017,1982,29,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Walter Benítez,Nice,25,Goalkeeper,2520,0,0,3,0,0.0,69.8,0.1,0,6.6,Ligue1,2017,1992,28,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Danijel Subasic,Monaco,33,Goalkeeper,2941,0,0,3,0,0.0,63.7,0.3,0,6.57,Ligue1,2017,1984,34,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Alban Lafont,Toulouse,18,Goalkeeper,3420,0,0,4,0,0.0,59.3,0.2,0,6.56,Ligue1,2017,1999,38,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Benoit Costil,Bordeaux,30,Goalkeeper,3240,0,0,1,0,0.0,59.9,0.1,0,6.55,Ligue1,2017,1987,36,0,0,0.1,0.1,0.1,0,0.0,0.0,0.0
Ludovic Butelle,Angers,35,Goalkeeper,1653,0,0,0,0,0.0,47.9,0.3,0,6.52,Ligue1,2017,1982,19,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Alexandre Oukidja,Strasbourg,29,Goalkeeper,1457,0,0,1,0,0.0,51.4,0.3,0,6.52,Ligue1,2017,1988,16,1,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Rémy Vercoutre,Caen,38,Goalkeeper,3104,0,0,1,1,0.0,54.4,0.2,0,6.52,Ligue1,2017,1979,35,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Bingourou Kamara,Strasbourg,21,Goalkeeper,1692,0,0,2,0,0.0,57.9,0.1,1,6.5,Ligue1,2017,1996,19,0,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Yoan Cardinale,Nice,24,Goalkeeper,900,0,0,2,0,0.0,80.6,0.2,0,6.24,Ligue1,2017,1993,10,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Alexandre Letellier,Angers,27,Goalkeeper,1170,0,0,0,0,0.0,57.7,0.1,0,6.22,Ligue1,2017,1990,13,0,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Manolo Reina,Levante,25,Goalkeeper,1620,0,0,3,0,0.0,56.2,0.4,3,7.27,LaLiga,2010,1985,18,0,0,0.0,0.1,0.4,0,0.0,0.0,0.0
Carlos Kameni,Espanyol,27,Goalkeeper,2970,0,0,4,0,0.0,65.2,0.2,3,7.18,LaLiga,2010,1983,33,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Willy Caballero,Malaga,29,Goalkeeper,1347,0,0,1,0,0.0,53.4,0.3,0,7.16,LaLiga,2010,1981,15,0,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Diego Alves,Almeria,26,Goalkeeper,2970,0,0,5,0,0.0,56.6,0.2,3,7.14,LaLiga,2010,1984,33,0,0,0.2,0.0,0.2,0,0.0,0.0,0.0
César,Valencia,39,Goalkeeper,1270,0,0,5,0,0.0,58.2,0.3,2,7.13,LaLiga,2010,1971,15,0,0,0.1,0.0,0.3,0,0.0,0.0,0.0
Daniel Aranzubia,Deportivo La Coruna,31,Goalkeeper,2880,1,0,4,0,0.1,52.4,0.4,3,7.1,LaLiga,2010,1979,32,0,1,0.1,0.0,0.3,0,0.0,0.0,0.0
Toño,Racing Santander,21,Goalkeeper,3330,0,0,5,0,0.1,49.7,0.5,5,7.04,LaLiga,2010,1989,37,0,0,0.0,0.0,0.3,0,0.0,0.1,0.0
Ricardo,Osasuna,39,Goalkeeper,3420,0,0,2,0,0.0,50.9,0.2,2,7.01,LaLiga,2010,1971,38,0,0,0.1,0.0,0.2,0,0.0,0.1,0.0
Juan Calatayud,Hercules,31,Goalkeeper,3049,0,0,1,1,0.0,50.1,0.2,3,6.96,LaLiga,2010,1979,34,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Javi Varas,Sevilla,28,Goalkeeper,1786,0,0,3,0,0.0,56.1,0.1,2,6.96,LaLiga,2010,1982,19,2,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Claudio Bravo,Real Sociedad,27,Goalkeeper,3420,0,0,1,0,0.0,57.1,0.4,2,6.95,LaLiga,2010,1983,38,0,0,0.1,0.0,0.1,0,0.0,0.1,0.0
Vicente Guaita,Valencia,23,Goalkeeper,1793,0,0,2,0,0.0,58.5,0.0,0,6.93,LaLiga,2010,1987,19,2,0,0.0,0.0,0.1,0,0.0,0.1,0.0
